QB,RB,RB,WR,WR,WR,TE,DST,FLEX,PROJ,ACTUAL
Russell Wilson,David Johnson,Aaron Jones,Michael Thomas,Tyler Lockett,Emmanuel Sanders,Mark Andrews,Dallas Cowboys,Phillip Dorsett,137.82,167.94
Dak Prescott,Christian McCaffrey,Chris Carson,Michael Thomas,D.K. Metcalf,Courtland Sutton,Mark Andrews,Dallas Cowboys,Will Dissly,137.8,132.84
Matt Ryan,Dalvin Cook,Darwin Thompson,DeAndre Hopkins,Sammy Watkins,Devin Smith,Travis Kelce,New England Patriots,Mark Andrews,137.8,118.96
Russell Wilson,Christian McCaffrey,Austin Ekeler,Keenan Allen,Tyler Lockett,Emmanuel Sanders,Jared Cook,Cincinnati Bengals,Austin Hooper,137.79,206.54
Kyler Murray,Christian McCaffrey,Frank Gore,Julio Jones,Keenan Allen,Larry Fitzgerald,T.J. Hockenson,Minnesota Vikings,Curtis Samuel,137.78,182.92
Lamar Jackson,Dalvin Cook,David Johnson,Marquise Brown,John Brown,Larry Fitzgerald,Mark Andrews,Kansas City Chiefs,Emmanuel Sanders,137.78,107.58
Deshaun Watson,Christian McCaffrey,Austin Ekeler,DeAndre Hopkins,Sterling Shepard,Keke Coutee,Kyle Rudolph,New England Patriots,Phillip Lindsay,137.78,163.64
Patrick Mahomes,Austin Ekeler,Chris Carson,Adam Thielen,Tyrell Williams,Emmanuel Sanders,George Kittle,Seattle Seahawks,Kyle Rudolph,137.78,102.26
Dak Prescott,Christian McCaffrey,Dalvin Cook,Mike Evans,Nelson Agholor,Devin Smith,Jason Witten,Tampa Bay Buccaneers,David Johnson,137.77,194.44
Jameis Winston,Ezekiel Elliott,Austin Ekeler,Julio Jones,Courtland Sutton,Marquez Valdes-Scantling,Zach Ertz,New England Patriots,Noah Fant,137.76,159.0
Philip Rivers,David Johnson,Frank Gore,Keenan Allen,Mike Evans,Mike Williams,George Kittle,Dallas Cowboys,Mark Andrews,137.76,189.32
Kyler Murray,Christian McCaffrey,Kerryon Johnson,Adam Thielen,Julian Edelman,Curtis Samuel,Mark Andrews,New England Patriots,Greg Olsen,137.75,162.02
Patrick Mahomes,Devonta Freeman,Miles Sanders,DeAndre Hopkins,Davante Adams,Preston Williams,Travis Kelce,Arizona Cardinals,Mark Andrews,137.74,110.46
Patrick Mahomes,Ezekiel Elliott,Phillip Lindsay,Mike Evans,Sterling Shepard,Marquez Valdes-Scantling,Zach Ertz,Los Angeles Chargers,Evan Engram,137.73,219.46
Daniel Jones,Christian McCaffrey,David Johnson,DeAndre Hopkins,Chris Godwin,Nelson Agholor,OJ Howard,Los Angeles Chargers,Devonta Freeman,137.73,158.34
Dak Prescott,Dalvin Cook,Rex Burkhead,Amari Cooper,Mike Evans,Larry Fitzgerald,Mark Andrews,Dallas Cowboys,Preston Williams,137.73,186.44
Dak Prescott,Dalvin Cook,Le'Veon Bell,Julian Edelman,Robby Anderson,Phillip Dorsett,George Kittle,Dallas Cowboys,Phillip Lindsay,137.73,155.64
Josh Allen,Austin Ekeler,Chris Carson,DeAndre Hopkins,Mike Evans,Marvin Jones,Zach Ertz,Arizona Cardinals,Mack Hollins,137.71,145.82
Josh Allen,David Johnson,Miles Sanders,Julio Jones,Keenan Allen,Tyler Lockett,Jared Cook,Dallas Cowboys,D.K. Metcalf,137.68,185.62
Jameis Winston,Austin Ekeler,Le'Veon Bell,Julio Jones,Keenan Allen,Calvin Ridley,George Kittle,New Orleans Saints,Jack Doyle,137.68,167.2
Jameis Winston,Ezekiel Elliott,James Conner,Mike Evans,Christian Kirk,Nelson Agholor,OJ Howard,Dallas Cowboys,Chris Carson,137.67,171.6
Patrick Mahomes,Christian McCaffrey,Alvin Kamara,Christian Kirk,Phillip Dorsett,Miles Boykin,Travis Kelce,New England Patriots,Kyle Rudolph,137.66,165.16
Lamar Jackson,David Johnson,Chris Carson,DeAndre Hopkins,Julio Jones,Calvin Ridley,Greg Olsen,Kansas City Chiefs,Austin Hooper,137.66,140.98
Jameis Winston,Austin Ekeler,Le'Veon Bell,Sammy Watkins,Kenny Golladay,Julian Edelman,T.J. Hockenson,New England Patriots,Mack Hollins,137.66,114.5
Josh Allen,Dalvin Cook,Austin Ekeler,Keenan Allen,Julian Edelman,Jamison Crowder,Evan Engram,Pittsburgh Steelers,Phillip Dorsett,137.66,187.82
Matt Ryan,Christian McCaffrey,Miles Sanders,Amari Cooper,Julio Jones,Chris Godwin,Austin Hooper,Arizona Cardinals,T.J. Hockenson,137.65,160.16
Dak Prescott,Austin Ekeler,Kerryon Johnson,DeAndre Hopkins,Larry Fitzgerald,Curtis Samuel,Travis Kelce,New Orleans Saints,Greg Olsen,137.63,148.94
Matt Ryan,Le'Veon Bell,Phillip Lindsay,Davante Adams,Calvin Ridley,Larry Fitzgerald,Travis Kelce,New England Patriots,Mohamed Sanu,137.62,135.16
Lamar Jackson,Dalvin Cook,Phillip Lindsay,Davante Adams,Keenan Allen,Emmanuel Sanders,Greg Olsen,Minnesota Vikings,Courtland Sutton,137.61,182.98
Matt Ryan,David Johnson,Phillip Lindsay,Amari Cooper,Sammy Watkins,Julian Edelman,Jack Doyle,Dallas Cowboys,Calvin Ridley,137.6,153.56
Lamar Jackson,Christian McCaffrey,Austin Ekeler,Julian Edelman,D.J. Moore,Damiere Byrd,Zach Ertz,Kansas City Chiefs,Greg Olsen,137.59,140.58
Dak Prescott,Ezekiel Elliott,Chris Carson,DeAndre Hopkins,Deebo Samuel,James Washington,George Kittle,Arizona Cardinals,Mark Andrews,137.59,87.14
Kirk Cousins,Saquon Barkley,Christian McCaffrey,Kenny Golladay,Calvin Ridley,Nelson Agholor,Zach Ertz,Kansas City Chiefs,Phillip Dorsett,137.57,111.26
Kyle Allen,Austin Ekeler,Phillip Lindsay,DeAndre Hopkins,Kenny Golladay,Tyler Lockett,Greg Olsen,Dallas Cowboys,D.J. Moore,137.57,172.14
Carson Wentz,Le'Veon Bell,David Johnson,Davante Adams,Kenny Golladay,Nelson Agholor,Mark Andrews,Minnesota Vikings,Devonta Freeman,137.56,111.76
Aaron Rodgers,Christian McCaffrey,Austin Ekeler,Davante Adams,Julian Edelman,James Washington,Noah Fant,Dallas Cowboys,Devin Smith,137.55,115.0
Lamar Jackson,Christian McCaffrey,Devonta Freeman,Sammy Watkins,Kenny Golladay,John Brown,Mark Andrews,Pittsburgh Steelers,Austin Hooper,137.53,129.28
Patrick Mahomes,James Conner,Devonta Freeman,Davante Adams,Sammy Watkins,Larry Fitzgerald,Noah Fant,Dallas Cowboys,Courtland Sutton,137.52,119.06
Jameis Winston,Christian McCaffrey,Austin Ekeler,Tyler Lockett,D.K. Metcalf,Ted Ginn,Mark Andrews,Los Angeles Chargers,David Johnson,137.5,150.0
Aaron Rodgers,Austin Ekeler,Phillip Lindsay,Davante Adams,Amari Cooper,Marquez Valdes-Scantling,George Kittle,New England Patriots,Austin Hooper,137.5,166.0
Philip Rivers,Christian McCaffrey,Chris Carson,Keenan Allen,Julian Edelman,Sterling Shepard,Mark Andrews,Minnesota Vikings,Keke Coutee,137.49,166.82
Patrick Mahomes,Saquon Barkley,Kerryon Johnson,Keenan Allen,Kenny Golladay,Nelson Agholor,Greg Olsen,Minnesota Vikings,T.J. Hockenson,137.49,157.76
Aaron Rodgers,Christian McCaffrey,Devonta Freeman,Julio Jones,Julian Edelman,Emmanuel Sanders,Evan Engram,Detroit Lions,Courtland Sutton,137.49,161.6
Dak Prescott,Christian McCaffrey,David Johnson,Sammy Watkins,Josh Gordon,Preston Williams,Blake Jarwin,Dallas Cowboys,Devonta Freeman,137.48,135.24
Patrick Mahomes,Christian McCaffrey,Duke Johnson,Amari Cooper,Keenan Allen,Emmanuel Sanders,Mike Gesicki,Tampa Bay Buccaneers,Randall Cobb,137.48,158.66
Carson Wentz,Alvin Kamara,Austin Ekeler,Amari Cooper,Christian Kirk,Will Fuller,Zach Ertz,Cincinnati Bengals,Nelson Agholor,137.44,166.06
Matthew Stafford,Chris Carson,Miles Sanders,Amari Cooper,Keenan Allen,Kenny Golladay,Zach Ertz,Carolina Panthers,Evan Engram,137.43,157.54
Matt Ryan,Austin Ekeler,Aaron Jones,Keenan Allen,T.Y. Hilton,Mohamed Sanu,Travis Kelce,Los Angeles Chargers,Darren Waller,137.43,187.66
Matt Ryan,Le'Veon Bell,Frank Gore,Julio Jones,Keenan Allen,T.Y. Hilton,Mark Andrews,Carolina Panthers,Emmanuel Sanders,137.41,171.06
Kyle Allen,Saquon Barkley,Miles Sanders,Amari Cooper,Keenan Allen,D.J. Moore,T.J. Hockenson,New England Patriots,Larry Fitzgerald,137.38,163.14
Patrick Mahomes,Dalvin Cook,Chris Carson,Sammy Watkins,Josh Gordon,Larry Fitzgerald,OJ Howard,Los Angeles Chargers,Mecole Hardman,137.38,135.56
Matthew Stafford,Saquon Barkley,Alvin Kamara,Sammy Watkins,Larry Fitzgerald,Nelson Agholor,Darren Waller,Dallas Cowboys,T.J. Hockenson,137.38,150.14
Carson Wentz,Christian McCaffrey,Miles Sanders,Julio Jones,Sammy Watkins,Calvin Ridley,George Kittle,Tampa Bay Buccaneers,Mohamed Sanu,137.38,142.26
Kyle Allen,Christian McCaffrey,Miles Sanders,Keenan Allen,Chris Godwin,Christian Kirk,Travis Kelce,Kansas City Chiefs,Curtis Samuel,137.37,173.44
Dak Prescott,Dalvin Cook,Chris Carson,Kenny Golladay,Marvin Jones,Will Fuller,Zach Ertz,Minnesota Vikings,Phillip Lindsay,137.36,141.14
Jameis Winston,Christian McCaffrey,Phillip Lindsay,Chris Godwin,Josh Gordon,Calvin Ridley,Zach Ertz,Minnesota Vikings,Sterling Shepard,137.36,159.8
Patrick Mahomes,Dalvin Cook,Aaron Jones,Sammy Watkins,Demarcus Robinson,Phillip Dorsett,Zach Ertz,New Orleans Saints,Evan Engram,137.36,167.36
Dak Prescott,Christian McCaffrey,Duke Johnson,Chris Godwin,Mike Evans,Larry Fitzgerald,George Kittle,Kansas City Chiefs,OJ Howard,137.36,151.64
Dak Prescott,Austin Ekeler,Miles Sanders,Michael Thomas,Demarcus Robinson,Emmanuel Sanders,Travis Kelce,Minnesota Vikings,Mark Andrews,137.34,112.34
Kyle Allen,Christian McCaffrey,Ty Johnson,Julio Jones,Keenan Allen,T.Y. Hilton,Jack Doyle,New England Patriots,Julian Edelman,137.33,196.34
Lamar Jackson,David Johnson,Kerryon Johnson,Davante Adams,Mecole Hardman,Nelson Agholor,Travis Kelce,New England Patriots,Phillip Dorsett,137.33,151.48
Dak Prescott,Ezekiel Elliott,Aaron Jones,Julio Jones,Preston Williams,Devin Smith,Zach Ertz,Dallas Cowboys,Greg Olsen,137.33,152.14
Patrick Mahomes,Christian McCaffrey,Miles Sanders,Marquise Brown,Mecole Hardman,Will Fuller,Zach Ertz,Carolina Panthers,George Kittle,137.32,145.76
Philip Rivers,Aaron Jones,Chris Carson,DeAndre Hopkins,Davante Adams,Keenan Allen,Austin Hooper,Carolina Panthers,Phillip Dorsett,137.31,168.92
Matt Ryan,Dalvin Cook,Le'Veon Bell,DeAndre Hopkins,Keenan Allen,Larry Fitzgerald,Greg Olsen,Los Angeles Chargers,Keke Coutee,137.3,167.46
Josh Allen,Austin Ekeler,Aaron Jones,Tyler Lockett,Larry Fitzgerald,Mecole Hardman,Travis Kelce,Arizona Cardinals,Mark Andrews,137.3,138.52
Kyle Allen,Le'Veon Bell,Devonta Freeman,Sammy Watkins,Julian Edelman,Tyler Lockett,Mark Andrews,Dallas Cowboys,Marquise Brown,137.3,137.54
Lamar Jackson,Dalvin Cook,Phillip Lindsay,Chris Godwin,Sammy Watkins,Nelson Agholor,Travis Kelce,Tampa Bay Buccaneers,Austin Hooper,137.29,168.48
Matt Ryan,Ezekiel Elliott,Devonta Freeman,Keenan Allen,D.J. Moore,Larry Fitzgerald,Darren Waller,Minnesota Vikings,Christian Kirk,137.29,185.46
Jacoby Brissett,Chris Carson,Duke Johnson,Julio Jones,Keenan Allen,John Brown,Travis Kelce,New England Patriots,Mohamed Sanu,137.29,162.7
Matthew Stafford,David Johnson,Devonta Freeman,Davante Adams,Chris Godwin,Calvin Ridley,Zach Ertz,New England Patriots,T.J. Hockenson,137.29,86.84
Jameis Winston,Alvin Kamara,Kerryon Johnson,Julian Edelman,John Brown,Larry Fitzgerald,Evan Engram,New England Patriots,Sterling Shepard,137.28,191.6
Josh Allen,Christian McCaffrey,Dalvin Cook,Julio Jones,Christian Kirk,Damiere Byrd,Greg Olsen,Los Angeles Chargers,Aaron Jones,137.28,170.82
Jameis Winston,David Johnson,Phillip Lindsay,DeAndre Hopkins,Davante Adams,Emmanuel Sanders,Zach Ertz,Seattle Seahawks,Marquez Valdes-Scantling,137.27,136.6
Daniel Jones,Austin Ekeler,David Johnson,Chris Godwin,Adam Thielen,Emmanuel Sanders,Evan Engram,Carolina Panthers,Mark Andrews,137.27,147.24
Tom Brady,Aaron Jones,Phillip Lindsay,DeAndre Hopkins,Julio Jones,Keenan Allen,Greg Olsen,Pittsburgh Steelers,Will Fuller,137.26,203.14
Dak Prescott,Ezekiel Elliott,Christian McCaffrey,DeAndre Hopkins,Emmanuel Sanders,Marquez Valdes-Scantling,Noah Fant,Cincinnati Bengals,Nelson Agholor,137.26,145.54
Patrick Mahomes,Kerryon Johnson,Duke Johnson,Sammy Watkins,Kenny Golladay,Marquise Brown,Evan Engram,New England Patriots,Darren Waller,137.26,138.96
Matt Ryan,Austin Ekeler,Rex Burkhead,Chris Godwin,Mike Evans,Larry Fitzgerald,Travis Kelce,Pittsburgh Steelers,Evan Engram,137.25,183.26
Carson Wentz,Ezekiel Elliott,Austin Ekeler,Julian Edelman,Calvin Ridley,Marvin Jones,T.J. Hockenson,Minnesota Vikings,Emmanuel Sanders,137.25,112.66
Jameis Winston,Ezekiel Elliott,Rex Burkhead,Julio Jones,Mike Evans,Emmanuel Sanders,Evan Engram,Minnesota Vikings,Mark Andrews,137.24,185.9
Patrick Mahomes,Austin Ekeler,Le'Veon Bell,D.J. Moore,Josh Gordon,Larry Fitzgerald,Darren Waller,Carolina Panthers,Curtis Samuel,137.22,158.06
Josh Allen,Dalvin Cook,Austin Ekeler,Sammy Watkins,John Brown,Nelson Agholor,Tyler Eifert,Dallas Cowboys,Kerryon Johnson,137.21,132.72
Lamar Jackson,Christian McCaffrey,David Johnson,Tyler Lockett,Nelson Agholor,JJ Arcega-Whiteside,Zach Ertz,Seattle Seahawks,Evan Engram,137.19,170.68
Matthew Stafford,Ezekiel Elliott,Austin Ekeler,Kenny Golladay,Christian Kirk,Marvin Jones,Darren Waller,Dallas Cowboys,Phillip Dorsett,137.19,151.44
Aaron Rodgers,Aaron Jones,Chris Carson,Julio Jones,Keenan Allen,Sammy Watkins,Noah Fant,Seattle Seahawks,Emmanuel Sanders,137.18,132.1
Kyle Allen,Christian McCaffrey,Aaron Jones,JuJu Smith-Schuster,Sammy Watkins,Deebo Samuel,Evan Engram,Dallas Cowboys,James Washington,137.18,149.04
Matt Ryan,Dalvin Cook,Phillip Lindsay,Davante Adams,Julio Jones,Julian Edelman,Evan Engram,New Orleans Saints,Austin Hooper,137.18,206.26
Dak Prescott,Chris Carson,Rex Burkhead,DeAndre Hopkins,Julio Jones,Keenan Allen,Zach Ertz,New Orleans Saints,Keke Coutee,137.16,160.94
Patrick Mahomes,David Johnson,Frank Gore,Chris Godwin,Sammy Watkins,Phillip Dorsett,Travis Kelce,Minnesota Vikings,Greg Olsen,137.15,151.56
Patrick Mahomes,Dalvin Cook,Rex Burkhead,DeAndre Hopkins,Keenan Allen,Will Fuller,Austin Hooper,Arizona Cardinals,D.K. Metcalf,137.15,179.76
Jameis Winston,Le'Veon Bell,Duke Johnson,Chris Godwin,Julian Edelman,Sterling Shepard,Travis Kelce,Dallas Cowboys,Nelson Agholor,137.1,152.4
Philip Rivers,Austin Ekeler,Peyton Barber,Keenan Allen,Tyler Lockett,Mike Williams,Travis Kelce,New England Patriots,Phillip Dorsett,137.09,184.12
Matt Ryan,Dalvin Cook,Miles Sanders,Keenan Allen,Adam Thielen,Stefon Diggs,Evan Engram,Dallas Cowboys,Kyle Rudolph,137.08,179.46
Patrick Mahomes,Chris Carson,Ty Johnson,Davante Adams,Sammy Watkins,Adam Thielen,Mark Andrews,Kansas City Chiefs,Calvin Ridley,137.08,87.06
Patrick Mahomes,Austin Ekeler,Phillip Lindsay,Amari Cooper,Chris Godwin,Demarcus Robinson,Mark Andrews,Seattle Seahawks,T.J. Hockenson,137.07,129.66
Dak Prescott,Saquon Barkley,Miles Sanders,Davante Adams,Keenan Allen,Nelson Agholor,Zach Ertz,Green Bay Packers,Mack Hollins,137.04,158.64
Jameis Winston,Christian McCaffrey,David Johnson,Amari Cooper,Sammy Watkins,Randall Cobb,Darren Waller,Arizona Cardinals,Devin Smith,137.04,157.3
Dak Prescott,Austin Ekeler,Chris Carson,DeAndre Hopkins,Davante Adams,Preston Williams,Evan Engram,Kansas City Chiefs,Devin Smith,137.03,110.94
Patrick Mahomes,Saquon Barkley,Austin Ekeler,Julian Edelman,Larry Fitzgerald,Christian Kirk,OJ Howard,Tampa Bay Buccaneers,Damiere Byrd,137.0,123.86
Tom Brady,Christian McCaffrey,Austin Ekeler,Julian Edelman,Will Fuller,Robby Anderson,Evan Engram,Arizona Cardinals,Austin Hooper,137.0,153.34
Carson Wentz,Christian McCaffrey,Dalvin Cook,Chris Godwin,Josh Gordon,Robby Anderson,Austin Hooper,New England Patriots,Phillip Dorsett,137.0,162.36
Lamar Jackson,Christian McCaffrey,Joe Mixon,D.J. Moore,Larry Fitzgerald,Christian Kirk,Evan Engram,Indianapolis Colts,Emmanuel Sanders,136.99,144.68
Kirk Cousins,Christian McCaffrey,Dalvin Cook,Stefon Diggs,Tyrell Williams,Will Fuller,Mark Andrews,New England Patriots,T.J. Hockenson,136.98,116.76
Patrick Mahomes,Christian McCaffrey,Alvin Kamara,T.Y. Hilton,Calvin Ridley,Mohamed Sanu,OJ Howard,Arizona Cardinals,Nelson Agholor,136.98,168.16
Jacoby Brissett,Austin Ekeler,Kerryon Johnson,Julio Jones,Chris Godwin,Kenny Golladay,Greg Olsen,New England Patriots,Austin Hooper,136.98,154.8
Patrick Mahomes,David Johnson,Frank Gore,Tyler Boyd,John Brown,Emmanuel Sanders,Zach Ertz,Dallas Cowboys,Cole Beasley,136.97,128.76
Dak Prescott,Ezekiel Elliott,Miles Sanders,Julian Edelman,Tyler Lockett,Sterling Shepard,Evan Engram,Dallas Cowboys,OJ Howard,136.97,188.64
Dak Prescott,Austin Ekeler,James Conner,Julio Jones,T.Y. Hilton,Calvin Ridley,T.J. Hockenson,Pittsburgh Steelers,Larry Fitzgerald,136.97,125.94
Jameis Winston,David Johnson,Rex Burkhead,Sammy Watkins,Marquise Brown,Will Fuller,Travis Kelce,Dallas Cowboys,Emmanuel Sanders,136.96,126.2
Dak Prescott,Alvin Kamara,Chris Carson,Julian Edelman,Randall Cobb,Devin Smith,Travis Kelce,New England Patriots,Frank Gore,136.95,141.84
Jameis Winston,Ezekiel Elliott,Christian McCaffrey,Sammy Watkins,Larry Fitzgerald,Sterling Shepard,OJ Howard,Tampa Bay Buccaneers,T.J. Hockenson,136.95,154.0
Kyle Allen,Alvin Kamara,Chris Carson,Mike Evans,Kenny Golladay,Marquise Brown,Zach Ertz,New England Patriots,T.J. Hockenson,136.95,151.54
Matthew Stafford,Ezekiel Elliott,Christian McCaffrey,Julio Jones,Marvin Jones,Nelson Agholor,Kyle Rudolph,Arizona Cardinals,Devonta Freeman,136.93,155.34
Kirk Cousins,Christian McCaffrey,David Johnson,Keenan Allen,Tyrell Williams,Hunter Renfrow,Zach Ertz,Dallas Cowboys,Darwin Thompson,136.93,149.36
Jameis Winston,David Johnson,Chris Carson,Amari Cooper,Mike Evans,Sterling Shepard,Zach Ertz,Pittsburgh Steelers,Devonta Freeman,136.93,191.8
Lamar Jackson,Le'Veon Bell,Aaron Jones,Sammy Watkins,Mike Evans,Phillip Dorsett,George Kittle,Tampa Bay Buccaneers,Mark Andrews,136.93,148.98
Matthew Stafford,Ezekiel Elliott,David Johnson,Mike Evans,Nelson Agholor,Phillip Dorsett,Zach Ertz,Minnesota Vikings,Aaron Jones,136.92,172.74
Carson Wentz,Aaron Jones,Devonta Freeman,Chris Godwin,Sammy Watkins,Julian Edelman,Zach Ertz,Arizona Cardinals,Marvin Jones,136.89,122.56
Daniel Jones,Chris Carson,Phillip Lindsay,Keenan Allen,Chris Godwin,Mike Evans,Zach Ertz,Green Bay Packers,Emmanuel Sanders,136.89,201.24
Carson Wentz,Saquon Barkley,Chris Carson,Amari Cooper,Tyler Lockett,Nelson Agholor,Mark Andrews,Dallas Cowboys,Mack Hollins,136.89,147.26
Dak Prescott,David Johnson,Devonta Freeman,Michael Thomas,Tyler Lockett,Larry Fitzgerald,Zach Ertz,Carolina Panthers,D.K. Metcalf,136.87,153.04
Patrick Mahomes,Ezekiel Elliott,Chris Carson,DeAndre Hopkins,Danny Amendola,Mack Hollins,T.J. Hockenson,Dallas Cowboys,Devonta Freeman,136.87,110.96
Lamar Jackson,Christian McCaffrey,Miles Sanders,Davante Adams,Sammy Watkins,Marquise Brown,Darren Waller,Los Angeles Chargers,James Washington,136.87,131.08
Kyle Allen,Saquon Barkley,Devonta Freeman,Davante Adams,Julio Jones,Christian Kirk,Darren Waller,Dallas Cowboys,Greg Olsen,136.86,168.44
Kyle Allen,Austin Ekeler,David Johnson,Sammy Watkins,Mike Evans,Preston Williams,Travis Kelce,Seattle Seahawks,Mark Andrews,136.86,151.54
Lamar Jackson,Ezekiel Elliott,Aaron Jones,Sammy Watkins,Demarcus Robinson,Courtland Sutton,Darren Waller,New England Patriots,Nelson Agholor,136.84,161.98
Carson Wentz,Christian McCaffrey,Austin Ekeler,Davante Adams,Kenny Golladay,Sterling Shepard,Greg Olsen,New Orleans Saints,T.J. Hockenson,136.84,151.56
Mason Rudolph,Alvin Kamara,Chris Carson,Amari Cooper,Keenan Allen,Larry Fitzgerald,George Kittle,Los Angeles Chargers,James Washington,136.82,164.66
Kyler Murray,Ezekiel Elliott,Chris Carson,Julian Edelman,Calvin Ridley,Larry Fitzgerald,Evan Engram,Arizona Cardinals,Curtis Samuel,136.81,121.72
Lamar Jackson,Ezekiel Elliott,Christian McCaffrey,Tyler Lockett,Larry Fitzgerald,Phillip Dorsett,Jared Cook,New England Patriots,David Moore,136.81,159.08
Patrick Mahomes,Austin Ekeler,Le'Veon Bell,Michael Thomas,Marvin Jones,Danny Amendola,Zach Ertz,Los Angeles Chargers,Greg Olsen,136.8,145.36
Tom Brady,David Johnson,Chris Carson,Keenan Allen,Kenny Golladay,Nelson Agholor,Travis Kelce,Seattle Seahawks,Mack Hollins,136.8,149.04
Dak Prescott,Christian McCaffrey,David Johnson,Kenny Golladay,John Brown,Mack Hollins,Zach Ertz,Los Angeles Chargers,Duke Johnson,136.8,115.04
Josh Allen,James Conner,Frank Gore,DeAndre Hopkins,Marquise Brown,Nelson Agholor,Travis Kelce,Dallas Cowboys,Mark Andrews,136.8,120.92
Russell Wilson,Austin Ekeler,Devonta Freeman,DeAndre Hopkins,Julian Edelman,Tyler Lockett,Will Dissly,New England Patriots,Miles Sanders,136.8,185.04
Matt Ryan,Christian McCaffrey,Austin Ekeler,Amari Cooper,Tyler Lockett,Preston Williams,Darren Waller,Dallas Cowboys,Mike Gesicki,136.79,191.36
Dak Prescott,James Conner,Aaron Jones,Chris Godwin,Mike Evans,Christian Kirk,Evan Engram,Los Angeles Chargers,Emmanuel Sanders,136.79,151.74
Patrick Mahomes,Christian McCaffrey,David Johnson,Julian Edelman,Stefon Diggs,Emmanuel Sanders,Kyle Rudolph,Carolina Panthers,Hunter Renfrow,136.78,127.76
Kirk Cousins,Chris Carson,Kerryon Johnson,Julio Jones,Keenan Allen,Julian Edelman,Darren Waller,Carolina Panthers,Stefon Diggs,136.77,172.06
Kyler Murray,Christian McCaffrey,Alvin Kamara,JuJu Smith-Schuster,Nelson Agholor,James Washington,George Kittle,Minnesota Vikings,Mark Andrews,136.77,155.42
Jacoby Brissett,Christian McCaffrey,Dalvin Cook,Tyler Lockett,Calvin Ridley,Mohamed Sanu,Zach Ertz,New England Patriots,Devin Smith,136.76,162.9
Carson Wentz,Alvin Kamara,Phillip Lindsay,DeAndre Hopkins,Kenny Golladay,Emmanuel Sanders,George Kittle,Green Bay Packers,Nelson Agholor,136.76,155.86
Patrick Mahomes,Dalvin Cook,Austin Ekeler,Marquise Brown,Emmanuel Sanders,Preston Williams,Travis Kelce,Detroit Lions,Greg Olsen,136.75,148.36
Jacoby Brissett,Le'Veon Bell,Aaron Jones,DeAndre Hopkins,Julio Jones,Larry Fitzgerald,Austin Hooper,Tampa Bay Buccaneers,Emmanuel Sanders,136.75,142.1
Dak Prescott,James Conner,Kerryon Johnson,D.J. Moore,John Brown,Larry Fitzgerald,Zach Ertz,Dallas Cowboys,Christian Kirk,136.73,119.34
Patrick Mahomes,Le'Veon Bell,Aaron Jones,Adam Thielen,Julian Edelman,Stefon Diggs,Darren Waller,Kansas City Chiefs,Nelson Agholor,136.73,156.86
Tom Brady,Alvin Kamara,Phillip Lindsay,Amari Cooper,Keenan Allen,Devin Smith,Zach Ertz,New England Patriots,Jason Witten,136.73,201.34
Aaron Rodgers,Ezekiel Elliott,Dalvin Cook,Emmanuel Sanders,Courtland Sutton,James Washington,Darren Waller,Dallas Cowboys,Chris Carson,136.73,126.7
Tom Brady,Austin Ekeler,James Conner,Sammy Watkins,Josh Gordon,Emmanuel Sanders,Darren Waller,New England Patriots,Jamison Crowder,136.72,124.34
Philip Rivers,Aaron Jones,Devonta Freeman,DeAndre Hopkins,Amari Cooper,Emmanuel Sanders,Zach Ertz,New England Patriots,Keke Coutee,136.71,118.32
Philip Rivers,Austin Ekeler,Le'Veon Bell,DeAndre Hopkins,Larry Fitzgerald,Mike Williams,George Kittle,Pittsburgh Steelers,Phillip Lindsay,136.71,135.52
Lamar Jackson,Peyton Barber,Frank Gore,Keenan Allen,Sammy Watkins,Emmanuel Sanders,Travis Kelce,Arizona Cardinals,George Kittle,136.7,134.28
Kirk Cousins,Ezekiel Elliott,Phillip Lindsay,Keenan Allen,Kenny Golladay,Tyler Lockett,Zach Ertz,Arizona Cardinals,T.J. Hockenson,136.7,157.66
Matthew Stafford,Christian McCaffrey,Frank Gore,Keenan Allen,Chris Godwin,Marvin Jones,Mark Andrews,New England Patriots,Danny Amendola,136.69,164.74
Patrick Mahomes,David Johnson,Duke Johnson,Davante Adams,Mike Evans,Larry Fitzgerald,Mark Andrews,Pittsburgh Steelers,Mecole Hardman,136.69,159.86
Kyle Allen,Aaron Jones,Duke Johnson,Julio Jones,Mike Evans,Larry Fitzgerald,Travis Kelce,Dallas Cowboys,Curtis Samuel,136.68,181.64
Patrick Mahomes,Ezekiel Elliott,Chris Carson,Julio Jones,Christian Kirk,Marvin Jones,Austin Hooper,Carolina Panthers,Mohamed Sanu,136.67,176.86
Philip Rivers,Christian McCaffrey,Duke Johnson,Keenan Allen,Sammy Watkins,Mike Williams,Zach Ertz,Seattle Seahawks,Austin Hooper,136.65,161.32
Patrick Mahomes,Kerryon Johnson,Duke Johnson,Keenan Allen,Tyler Lockett,Josh Gordon,Travis Kelce,Detroit Lions,Mark Andrews,136.64,176.36
Deshaun Watson,Christian McCaffrey,Alvin Kamara,Keenan Allen,Calvin Ridley,Mike Williams,Greg Olsen,Los Angeles Chargers,T.J. Hockenson,136.64,184.04
Patrick Mahomes,Austin Ekeler,David Johnson,JuJu Smith-Schuster,Josh Gordon,Deebo Samuel,Zach Ertz,Cincinnati Bengals,James Washington,136.64,122.16
