QB,RB,RB,WR,WR,WR,TE,DST,FLEX,PROJ,ACTUAL
Matt Ryan,James Conner,Devin Singletary,Julio Jones,Julian Edelman,Brandin Cooks,Zach Ertz,Green Bay Packers,T.J. Hockenson,138.09,137.6
Lamar Jackson,Derrick Henry,Tarik Cohen,Keenan Allen,Julio Jones,Sammy Watkins,Austin Hooper,Cincinnati Bengals,Calvin Ridley,138.08,147.98
Ben Roethlisberger,James Conner,Austin Ekeler,JuJu Smith-Schuster,Sammy Watkins,Donte Moncrief,Evan Engram,Pittsburgh Steelers,Devonta Freeman,138.06,92.3
Jared Goff,Austin Ekeler,Devonta Freeman,DeAndre Hopkins,Brandin Cooks,Ted Ginn,Travis Kelce,Cincinnati Bengals,Josh Jacobs,138.06,114.02
Josh Allen,Christian McCaffrey,Damien Williams,Michael Thomas,Tyler Boyd,John Ross,Tyler Eifert,Houston Texans,Josh Jacobs,138.05,136.22
Carson Wentz,Damien Williams,Devonta Freeman,Michael Thomas,Julio Jones,A.J. Brown,Zach Ertz,Houston Texans,Kenyan Drake,138.04,129.54
Patrick Mahomes,Nick Chubb,Chris Thompson,Brandin Cooks,Stefon Diggs,Allen Robinson,Travis Kelce,Carolina Panthers,Darren Waller,138.04,146.12
Jameis Winston,Nick Chubb,Damien Williams,Julio Jones,Mike Evans,D.J. Moore,Evan Engram,Green Bay Packers,Delanie Walker,138.03,130.92
Tom Brady,Christian McCaffrey,Austin Ekeler,JuJu Smith-Schuster,D.J. Moore,Larry Fitzgerald,OJ Howard,Pittsburgh Steelers,Greg Olsen,138.02,132.96
Lamar Jackson,Kerryon Johnson,Chris Thompson,Michael Thomas,JuJu Smith-Schuster,Julio Jones,Mark Andrews,Pittsburgh Steelers,Christian Kirk,138.01,179.28
Patrick Mahomes,Phillip Lindsay,Latavius Murray,JuJu Smith-Schuster,Julio Jones,Sammy Watkins,David Njoku,New England Patriots,Mecole Hardman,138.01,157.52
Patrick Mahomes,Alvin Kamara,Devonta Freeman,Odell Beckham Jr,Keenan Allen,Dontrelle Inman,Evan Engram,New York Giants,T.J. Hockenson,138.0,119.22
Matt Ryan,Christian McCaffrey,Austin Ekeler,Julio Jones,Nelson Agholor,Keesean Johnson,George Kittle,Buffalo Bills,Miles Sanders,138.0,142.2
Derek Carr,Christian McCaffrey,Damien Williams,Sammy Watkins,Jamison Crowder,Tyrell Williams,Zach Ertz,Cincinnati Bengals,Tarik Cohen,137.99,81.82
Jared Goff,Christian McCaffrey,James Conner,Brandin Cooks,D.J. Moore,Ted Ginn,T.J. Hockenson,New York Giants,Nick Chubb,137.99,98.92
Marcus Mariota,Saquon Barkley,Austin Ekeler,Julio Jones,T.Y. Hilton,Terry McLaurin,Jack Doyle,New England Patriots,Duke Johnson,137.98,169.46
Matthew Stafford,Christian McCaffrey,Saquon Barkley,Michael Thomas,John Brown,Danny Amendola,Darren Waller,Houston Texans,T.J. Hockenson,137.98,107.0
Jared Goff,Christian McCaffrey,Matt Breida,DeAndre Hopkins,Julio Jones,Chris Conley,James O'Shaughnessy,New Orleans Saints,Josh Jacobs,137.97,117.22
Matt Ryan,Saquon Barkley,Matt Breida,Julio Jones,John Brown,Christian Kirk,Zach Ertz,New York Jets,Delanie Walker,137.97,163.1
Matthew Stafford,Christian McCaffrey,James Conner,Julio Jones,Travis Benjamin,Dontrelle Inman,Zach Ertz,New England Patriots,James White,137.95,138.4
Jimmy Garoppolo,Chris Carson,Austin Ekeler,Julio Jones,Julian Edelman,John Ross,George Kittle,New York Giants,Darren Waller,137.93,145.34
Deshaun Watson,Saquon Barkley,Austin Ekeler,Larry Fitzgerald,John Ross,Deebo Samuel,George Kittle,New England Patriots,Josh Jacobs,137.94,180.86
Deshaun Watson,Alvin Kamara,Damien Williams,Julio Jones,Will Fuller,D.J. Chark,Greg Olsen,New England Patriots,Devonta Freeman,137.93,151.96
Jared Goff,Christian McCaffrey,James White,Julio Jones,Robert Woods,Jamison Crowder,Jared Cook,Jacksonville Jaguars,Chris Thompson,137.92,106.72
Patrick Mahomes,Christian McCaffrey,Matt Breida,Keenan Allen,Danny Amendola,Travis Benjamin,Zach Ertz,Arizona Cardinals,Josh Jacobs,137.92,107.02
Jared Goff,Christian McCaffrey,Josh Jacobs,Sammy Watkins,Julian Edelman,Mecole Hardman,Darren Waller,Kansas City Chiefs,Devin Singletary,137.92,108.52
Tom Brady,Saquon Barkley,Austin Ekeler,Stefon Diggs,Tyrell Williams,Ryan Grant,Travis Kelce,New England Patriots,Adrian Peterson,137.91,176.66
Ben Roethlisberger,Saquon Barkley,Derrick Henry,JuJu Smith-Schuster,Julio Jones,Tyrell Williams,Delanie Walker,Denver Broncos,Ryan Switzer,137.91,115.4
Matt Ryan,Mark Ingram,James White,Julio Jones,DeSean Jackson,John Brown,Travis Kelce,New England Patriots,Adrian Peterson,137.91,166.4
Patrick Mahomes,David Johnson,Derrick Henry,Davante Adams,Sammy Watkins,Emmanuel Sanders,Mark Andrews,Cincinnati Bengals,Darren Waller,137.91,160.22
Ben Roethlisberger,Saquon Barkley,Alvin Kamara,Tyler Lockett,Larry Fitzgerald,Donte Moncrief,Darren Waller,New York Giants,Austin Ekeler,137.9,110.4
Derek Carr,Christian McCaffrey,Saquon Barkley,Julio Jones,Michael Gallup,Paul Richardson,Vernon Davis,Houston Texans,Adrian Peterson,137.9,125.62
Deshaun Watson,Nick Chubb,Josh Jacobs,Julio Jones,Alshon Jeffery,Mohamed Sanu,Travis Kelce,Tampa Bay Buccaneers,Tarik Cohen,137.89,118.96
Matthew Stafford,Nick Chubb,Austin Ekeler,Keenan Allen,Julio Jones,Marvin Jones,George Kittle,Cincinnati Bengals,Greg Olsen,137.88,145.3
Jameis Winston,James Conner,Nick Chubb,Davante Adams,Julio Jones,Curtis Samuel,Greg Olsen,Denver Broncos,Matt Breida,137.87,150.22
Carson Wentz,Alvin Kamara,Josh Jacobs,JuJu Smith-Schuster,DeSean Jackson,Larry Fitzgerald,Zach Ertz,Tennessee Titans,Darren Waller,137.86,105.74
Patrick Mahomes,Christian McCaffrey,Austin Ekeler,Davante Adams,Marquez Valdes-Scantling,Keesean Johnson,Jimmy Graham,Denver Broncos,James White,137.86,111.72
Cam Newton,Chris Carson,Leonard Fournette,Keenan Allen,Julio Jones,Marvin Jones,T.J. Hockenson,Cleveland Browns,Devonta Freeman,137.86,120.52
Baker Mayfield,Christian McCaffrey,Alvin Kamara,Jarvis Landry,Jamison Crowder,Tyrell Williams,Mark Andrews,Buffalo Bills,Devin Singletary,137.84,109.0
Cam Newton,Christian McCaffrey,Josh Jacobs,JuJu Smith-Schuster,Chris Godwin,Calvin Ridley,Greg Olsen,Cincinnati Bengals,Devin Singletary,137.84,132.22
Tom Brady,Saquon Barkley,Josh Jacobs,Robert Woods,Brandin Cooks,Ted Ginn,Evan Engram,New England Patriots,Miles Sanders,137.84,137.36
Tom Brady,Christian McCaffrey,James White,Keenan Allen,Christian Kirk,Keesean Johnson,Travis Kelce,Houston Texans,Mark Andrews,137.84,153.06
Drew Brees,Derrick Henry,Josh Jacobs,Michael Thomas,JuJu Smith-Schuster,Brandin Cooks,Darren Waller,New England Patriots,Kenyan Drake,137.82,135.82
Cam Newton,Saquon Barkley,Adrian Peterson,Keenan Allen,Julio Jones,D.J. Moore,Mark Andrews,Carolina Panthers,Greg Olsen,137.81,172.52
Carson Wentz,Christian McCaffrey,Leonard Fournette,Julio Jones,Sammy Watkins,Nelson Agholor,Tyler Eifert,New York Giants,Devin Singletary,137.81,132.34
Matt Ryan,Le'Veon Bell,James White,Julio Jones,Emmanuel Sanders,Tyrell Williams,Zach Ertz,Cleveland Browns,Devonta Freeman,137.79,173.5
Patrick Mahomes,Le'Veon Bell,Kenyan Drake,Michael Thomas,Julio Jones,Tyrell Williams,Delanie Walker,Buffalo Bills,Hunter Renfrow,137.79,153.32
Patrick Mahomes,Alvin Kamara,Nick Chubb,DeAndre Hopkins,Julio Jones,A.J. Brown,Jack Doyle,New York Jets,Deon Cain,137.79,116.62
Dak Prescott,Christian McCaffrey,Austin Ekeler,Davante Adams,Larry Fitzgerald,Paul Richardson,Vernon Davis,New England Patriots,Devonta Freeman,137.78,162.16
Patrick Mahomes,Nick Chubb,Austin Ekeler,Adam Thielen,Stefon Diggs,Marquez Valdes-Scantling,Vernon Davis,New England Patriots,Matt Breida,137.77,168.12
Deshaun Watson,Alvin Kamara,Devonta Freeman,DeAndre Hopkins,JuJu Smith-Schuster,Tyrell Williams,James O'Shaughnessy,Denver Broncos,Josh Jacobs,137.77,84.96
Patrick Mahomes,Alvin Kamara,James Conner,JuJu Smith-Schuster,D.J. Moore,Ryan Grant,Darren Waller,New York Jets,Duke Johnson,137.75,108.62
Russell Wilson,Christian McCaffrey,Alvin Kamara,JuJu Smith-Schuster,Christian Kirk,D.K. Metcalf,Delanie Walker,New York Giants,Chris Thompson,137.74,111.4
Carson Wentz,Saquon Barkley,Alvin Kamara,Julio Jones,Mohamed Sanu,D.K. Metcalf,Greg Olsen,New York Giants,Kenyan Drake,137.74,135.14
Baker Mayfield,Christian McCaffrey,Saquon Barkley,Julio Jones,Robby Anderson,Keesean Johnson,Ryan Griffin,San Francisco 49ers,Josh Jacobs,137.74,117.5
Baker Mayfield,Alvin Kamara,Nick Chubb,DeAndre Hopkins,Jarvis Landry,Robby Anderson,Darren Waller,New England Patriots,Adrian Peterson,137.73,133.6
Philip Rivers,Damien Williams,Josh Jacobs,DeAndre Hopkins,Keenan Allen,Julio Jones,Vance McDonald,Cincinnati Bengals,Danny Amendola,137.71,108.62
Kyler Murray,Alvin Kamara,James Conner,Keenan Allen,Larry Fitzgerald,Christian Kirk,Tyler Eifert,New England Patriots,Austin Ekeler,137.71,167.66
Andy Dalton,Christian McCaffrey,Josh Jacobs,Brandin Cooks,Calvin Ridley,John Ross,George Kittle,New York Giants,Evan Engram,137.71,129.34
Patrick Mahomes,Saquon Barkley,Devonta Freeman,Julio Jones,Allen Robinson,Emmanuel Sanders,Noah Fant,Denver Broncos,Kenyan Drake,137.69,156.12
Patrick Mahomes,Saquon Barkley,Austin Ekeler,T.Y. Hilton,Christian Kirk,A.J. Brown,Delanie Walker,Pittsburgh Steelers,Damien Williams,137.69,149.12
Carson Wentz,Le'Veon Bell,David Johnson,Keenan Allen,Julio Jones,Emmanuel Sanders,Delanie Walker,Indianapolis Colts,Austin Hooper,137.68,147.34
Patrick Mahomes,Saquon Barkley,Chris Thompson,JuJu Smith-Schuster,Julio Jones,Randall Cobb,Vernon Davis,Carolina Panthers,Terry McLaurin,137.67,152.82
Matt Ryan,Christian McCaffrey,Josh Jacobs,Davante Adams,Brandin Cooks,Terry McLaurin,Zach Ertz,Indianapolis Colts,Austin Hooper,137.67,126.3
Patrick Mahomes,Ezekiel Elliott,Kerryon Johnson,JuJu Smith-Schuster,Julio Jones,Hunter Renfrow,Darren Waller,Jacksonville Jaguars,Adrian Peterson,137.66,157.92
Drew Brees,Christian McCaffrey,Kerryon Johnson,Julio Jones,Cooper Kupp,Ted Ginn,Mark Andrews,New York Giants,James White,137.65,117.92
Cam Newton,Chris Carson,Aaron Jones,Julio Jones,DeSean Jackson,Tyrell Williams,Zach Ertz,New England Patriots,D.K. Metcalf,137.65,169.52
Cam Newton,Austin Ekeler,Matt Breida,Julio Jones,Mike Evans,Chris Godwin,Evan Engram,Dallas Cowboys,Austin Hooper,137.64,145.82
Tom Brady,Alvin Kamara,Chris Carson,Julio Jones,Josh Gordon,Courtland Sutton,Mike Gesicki,Cincinnati Bengals,Leonard Fournette,137.63,97.66
Ben Roethlisberger,Le'Veon Bell,Nick Chubb,Michael Thomas,Julio Jones,D.K. Metcalf,T.J. Hockenson,Baltimore Ravens,Donte Moncrief,137.61,115.0
Patrick Mahomes,Christian McCaffrey,Leonard Fournette,John Brown,Christian Kirk,Bennie Fowler,Evan Engram,Houston Texans,Damien Williams,137.6,131.72
Aaron Rodgers,Nick Chubb,Austin Ekeler,Davante Adams,JuJu Smith-Schuster,Calvin Ridley,Jimmy Graham,Pittsburgh Steelers,Josh Jacobs,137.6,137.86
Deshaun Watson,Christian McCaffrey,Nick Chubb,Davante Adams,Cole Beasley,Bennie Fowler,Evan Engram,Carolina Panthers,Josh Jacobs,137.6,111.66
Drew Brees,Alvin Kamara,Austin Ekeler,Odell Beckham Jr,Brandin Cooks,Ted Ginn,Mark Andrews,New England Patriots,Chris Thompson,137.59,154.82
Carson Wentz,Christian McCaffrey,James Conner,Julian Edelman,DeSean Jackson,Calvin Ridley,T.J. Hockenson,Denver Broncos,Chris Thompson,137.59,89.84
Jared Goff,Dalvin Cook,Chris Carson,Julio Jones,John Brown,Mecole Hardman,Travis Kelce,Cincinnati Bengals,Darren Waller,137.59,159.82
Cam Newton,Leonard Fournette,Austin Ekeler,Michael Thomas,Julio Jones,Brandin Cooks,Vernon Davis,Indianapolis Colts,Ted Ginn,137.58,129.32
Lamar Jackson,Christian McCaffrey,Austin Ekeler,Julio Jones,Allen Robinson,Taylor Gabriel,Noah Fant,Indianapolis Colts,James White,137.57,131.88
Jared Goff,Nick Chubb,Matt Breida,Michael Thomas,DeSean Jackson,Calvin Ridley,Zach Ertz,Houston Texans,Josh Jacobs,137.57,140.62
Cam Newton,Nick Chubb,Chris Thompson,Odell Beckham Jr,Julio Jones,Alshon Jeffery,Zach Ertz,San Francisco 49ers,T.J. Hockenson,137.57,132.82
Aaron Rodgers,Saquon Barkley,Damien Williams,Julio Jones,Stefon Diggs,Terry McLaurin,Jimmy Graham,Denver Broncos,Josh Jacobs,137.57,119.06
Dak Prescott,Christian McCaffrey,Josh Jacobs,Amari Cooper,Sammy Watkins,Calvin Ridley,Vernon Davis,Pittsburgh Steelers,Kenyan Drake,137.56,121.36
Jameis Winston,Christian McCaffrey,Nick Chubb,Julio Jones,Chris Godwin,Donte Moncrief,OJ Howard,New York Giants,Terry McLaurin,137.56,119.22
Cam Newton,Le'Veon Bell,Austin Ekeler,DeAndre Hopkins,Mike Evans,Tyrell Williams,Greg Olsen,New York Giants,Josh Jacobs,137.55,128.12
Josh Allen,Christian McCaffrey,Austin Ekeler,DeAndre Hopkins,Mecole Hardman,Keesean Johnson,Travis Kelce,New York Jets,Darren Waller,137.54,129.02
Dak Prescott,Christian McCaffrey,Josh Jacobs,Julio Jones,T.Y. Hilton,Corey Davis,Eric Ebron,Carolina Panthers,Miles Sanders,137.54,121.76
Jacoby Brissett,Ezekiel Elliott,James Conner,Julio Jones,Tyrell Williams,A.J. Brown,Delanie Walker,Chicago Bears,Austin Ekeler,137.54,143.74
Patrick Mahomes,Leonard Fournette,Austin Ekeler,Julio Jones,Sammy Watkins,Courtland Sutton,OJ Howard,Minnesota Vikings,Hunter Renfrow,137.52,135.12
Josh Allen,Christian McCaffrey,Le'Veon Bell,Amari Cooper,Tyrell Williams,Terry McLaurin,Vernon Davis,Cincinnati Bengals,Austin Ekeler,137.52,126.82
Ben Roethlisberger,Christian McCaffrey,Austin Ekeler,Odell Beckham Jr,Tyler Lockett,D.K. Metcalf,T.J. Hockenson,Carolina Panthers,Kenyan Drake,137.51,116.2
Patrick Mahomes,James Conner,Damien Williams,Robert Woods,Christian Kirk,Tyrell Williams,Travis Kelce,Green Bay Packers,Devin Singletary,137.5,150.32
Tom Brady,Saquon Barkley,James Conner,Amari Cooper,Michael Gallup,Terry McLaurin,Darren Waller,Houston Texans,Josh Jacobs,137.5,140.26
Josh Allen,Christian McCaffrey,Dalvin Cook,JuJu Smith-Schuster,John Brown,Cole Beasley,Delanie Walker,Houston Texans,Matt Breida,137.49,135.62
Derek Carr,Alvin Kamara,Nick Chubb,Julio Jones,John Brown,Calvin Ridley,George Kittle,New York Giants,Nelson Agholor,137.48,148.92
Matt Ryan,Christian McCaffrey,Alvin Kamara,Emmanuel Sanders,Mohamed Sanu,D.K. Metcalf,Austin Hooper,Cleveland Browns,Austin Ekeler,137.48,133.6
Tom Brady,Leonard Fournette,Damien Williams,Julio Jones,Mike Evans,Chris Godwin,OJ Howard,Denver Broncos,Darren Waller,137.48,129.06
Carson Wentz,James White,Tarik Cohen,Keenan Allen,Julio Jones,Mohamed Sanu,George Kittle,New England Patriots,Miles Sanders,137.48,142.04
Drew Brees,Christian McCaffrey,Nick Chubb,Michael Thomas,Robert Woods,Jamison Crowder,T.J. Hockenson,Cincinnati Bengals,Adrian Peterson,137.47,71.62
Tom Brady,Kerryon Johnson,Josh Jacobs,JuJu Smith-Schuster,Julio Jones,Mike Evans,Greg Olsen,Cleveland Browns,Curtis Samuel,137.47,152.76
Patrick Mahomes,Christian McCaffrey,Phillip Lindsay,Julio Jones,Michael Gallup,Donte Moncrief,Zach Ertz,Indianapolis Colts,Dallas Goedert,137.45,119.12
Deshaun Watson,David Johnson,James Conner,Julio Jones,Dede Westbrook,D.J. Chark,Evan Engram,Jacksonville Jaguars,Josh Jacobs,137.44,113.86
Jameis Winston,Christian McCaffrey,Dalvin Cook,Brandin Cooks,Calvin Ridley,Curtis Samuel,OJ Howard,New England Patriots,Darren Waller,137.44,159.32
Ben Roethlisberger,Alvin Kamara,Dalvin Cook,Julio Jones,James Washington,Ryan Switzer,Evan Engram,Buffalo Bills,Nick Chubb,137.44,113.6
Patrick Mahomes,Christian McCaffrey,James Conner,Odell Beckham Jr,Miles Boykin,Keesean Johnson,Mark Andrews,Indianapolis Colts,Damien Williams,137.43,137.52
Tom Brady,Christian McCaffrey,Devin Singletary,Michael Thomas,Keenan Allen,Devante Parker,Mike Gesicki,New England Patriots,Chris Thompson,137.43,129.56
Patrick Mahomes,Saquon Barkley,Austin Ekeler,Julian Edelman,Mecole Hardman,Tyrell Williams,Mark Andrews,Denver Broncos,Phillip Lindsay,137.43,166.12
Cam Newton,Alvin Kamara,Austin Ekeler,Odell Beckham Jr,Chris Godwin,Curtis Samuel,Darren Waller,Denver Broncos,Kenyan Drake,137.43,144.22
Derek Carr,Dalvin Cook,Matt Breida,DeAndre Hopkins,Julio Jones,Calvin Ridley,Zach Ertz,Jacksonville Jaguars,Adrian Peterson,137.43,163.52
Lamar Jackson,Christian McCaffrey,Chris Thompson,Odell Beckham Jr,Davante Adams,Larry Fitzgerald,Mark Andrews,Houston Texans,Austin Hooper,137.42,166.98
Dak Prescott,James Conner,Devin Singletary,Amari Cooper,Julio Jones,Sammy Watkins,Mark Andrews,Carolina Panthers,Terry McLaurin,137.42,161.16
Dak Prescott,Kerryon Johnson,James White,Keenan Allen,Julio Jones,Sammy Watkins,Darren Waller,Denver Broncos,Mecole Hardman,137.42,146.06
Dak Prescott,Chris Carson,Derrick Henry,Julio Jones,Sammy Watkins,Mohamed Sanu,Zach Ertz,Indianapolis Colts,Delanie Walker,137.41,133.96
Kirk Cousins,Le'Veon Bell,Nick Chubb,Julio Jones,Adam Thielen,Marquez Valdes-Scantling,Mark Andrews,Buffalo Bills,Josh Jacobs,137.4,145.7
Josh Allen,Christian McCaffrey,James Conner,Cooper Kupp,Larry Fitzgerald,Cody Latimer,Evan Engram,Indianapolis Colts,Austin Ekeler,137.4,128.12
Patrick Mahomes,Chris Carson,Leonard Fournette,Keenan Allen,Robert Woods,Mecole Hardman,Darren Waller,New England Patriots,Chris Thompson,137.4,158.52
Patrick Mahomes,Mark Ingram,Josh Jacobs,Keenan Allen,JuJu Smith-Schuster,Julio Jones,Will Dissly,Minnesota Vikings,James Washington,137.39,149.32
Josh Allen,Ezekiel Elliott,Tarik Cohen,DeAndre Hopkins,Julio Jones,John Brown,Delanie Walker,New England Patriots,Cody Latimer,137.39,154.42
Tom Brady,Christian McCaffrey,Damien Williams,Michael Thomas,Julio Jones,Mohamed Sanu,Mark Andrews,Oakland Raiders,Dallas Goedert,137.39,126.86
Jared Goff,Christian McCaffrey,Derrick Henry,DeAndre Hopkins,Tyrell Williams,Ryan Grant,Travis Kelce,Denver Broncos,T.J. Hockenson,137.39,99.62
Matt Ryan,Leonard Fournette,Damien Williams,Julio Jones,Brandin Cooks,Mohamed Sanu,Travis Kelce,New York Giants,Chris Thompson,137.39,138.0
Patrick Mahomes,Saquon Barkley,Matt Breida,Odell Beckham Jr,Robby Anderson,Larry Fitzgerald,David Njoku,New York Giants,Josh Jacobs,137.37,151.82
Cam Newton,Devonta Freeman,Phillip Lindsay,Michael Thomas,Julio Jones,Robert Woods,Delanie Walker,Denver Broncos,Cooper Kupp,137.37,120.52
Patrick Mahomes,Christian McCaffrey,Chris Carson,Tyrell Williams,Devante Parker,Hunter Renfrow,George Kittle,New York Jets,Josh Jacobs,137.36,99.52
Jared Goff,Ezekiel Elliott,Duke Johnson,JuJu Smith-Schuster,Julio Jones,Cooper Kupp,T.J. Hockenson,Cincinnati Bengals,Ted Ginn,137.35,110.52
Tom Brady,Ezekiel Elliott,Josh Jacobs,Julio Jones,Marquise Brown,Larry Fitzgerald,Zach Ertz,Jacksonville Jaguars,Christian Kirk,137.35,168.76
Tom Brady,Alvin Kamara,James Conner,Julian Edelman,Jamison Crowder,Preston Williams,Delanie Walker,New England Patriots,Chris Carson,137.35,128.26
Marcus Mariota,David Johnson,Duke Johnson,Davante Adams,JuJu Smith-Schuster,Julio Jones,Delanie Walker,Houston Texans,A.J. Brown,137.34,112.86
Jacoby Brissett,Alvin Kamara,Josh Jacobs,Julio Jones,T.Y. Hilton,A.J. Brown,Travis Kelce,Dallas Cowboys,Adrian Peterson,137.34,124.54
Josh Allen,James Conner,Derrick Henry,DeAndre Hopkins,JuJu Smith-Schuster,Cole Beasley,Evan Engram,Cincinnati Bengals,Josh Jacobs,137.34,106.52
Baker Mayfield,Devonta Freeman,Adrian Peterson,Davante Adams,Julio Jones,Sammy Watkins,Travis Kelce,Houston Texans,Ryan Grant,137.33,139.2
Dak Prescott,Saquon Barkley,Josh Jacobs,JuJu Smith-Schuster,Julio Jones,Calvin Ridley,Dallas Goedert,Jacksonville Jaguars,Phillip Lindsay,137.33,154.16
Kyler Murray,Christian McCaffrey,Leonard Fournette,Larry Fitzgerald,Christian Kirk,Tyrell Williams,George Kittle,Pittsburgh Steelers,Nick Chubb,137.33,128.96
Patrick Mahomes,Alvin Kamara,Devin Singletary,Julio Jones,Robert Woods,Brandin Cooks,Gerald Everett,Los Angeles Chargers,Courtland Sutton,137.33,128.82
Matt Ryan,Christian McCaffrey,James Conner,Sammy Watkins,Calvin Ridley,Mohamed Sanu,Mark Andrews,Arizona Cardinals,Devonta Freeman,137.32,129.5
Josh Allen,Christian McCaffrey,Devonta Freeman,DeAndre Hopkins,Davante Adams,Zay Jones,Evan Engram,Houston Texans,T.J. Hockenson,137.32,93.42
Matt Ryan,Dalvin Cook,Matt Breida,Julio Jones,Sammy Watkins,DeSean Jackson,T.J. Hockenson,Baltimore Ravens,Chris Thompson,137.32,130.7
Matthew Stafford,Christian McCaffrey,Duke Johnson,Keenan Allen,JuJu Smith-Schuster,Calvin Ridley,Delanie Walker,Baltimore Ravens,T.J. Hockenson,137.32,99.8
Matt Ryan,Saquon Barkley,Dalvin Cook,Julio Jones,Calvin Ridley,Devante Parker,David Njoku,Pittsburgh Steelers,James White,137.32,158.7
Patrick Mahomes,Saquon Barkley,Devonta Freeman,DeAndre Hopkins,Tyrell Williams,Ryan Grant,Evan Engram,Chicago Bears,Delanie Walker,137.31,119.62
Derek Carr,Alvin Kamara,Le'Veon Bell,DeAndre Hopkins,Robert Woods,Tyrell Williams,Darren Waller,Cincinnati Bengals,Kenyan Drake,137.31,91.52
Russell Wilson,Alvin Kamara,Le'Veon Bell,Julio Jones,Larry Fitzgerald,James Washington,Vance McDonald,Chicago Bears,Josh Jacobs,137.3,148.1
Lamar Jackson,Alvin Kamara,Dalvin Cook,Keenan Allen,Christian Kirk,Tyrell Williams,Mark Andrews,Cincinnati Bengals,Devonta Freeman,137.29,161.38
Jared Goff,Christian McCaffrey,Austin Ekeler,Amari Cooper,Michael Gallup,Trey Quinn,Mark Andrews,Cleveland Browns,Josh Jacobs,137.29,137.62
Baker Mayfield,Christian McCaffrey,Leonard Fournette,Julio Jones,Alshon Jeffery,Mohamed Sanu,Darren Waller,Buffalo Bills,Greg Olsen,137.28,113.5
Kirk Cousins,Christian McCaffrey,Austin Ekeler,Julio Jones,Stefon Diggs,D.K. Metcalf,Kyle Rudolph,Tennessee Titans,Duke Johnson,137.28,115.1
Kirk Cousins,Alvin Kamara,Damien Williams,Davante Adams,JuJu Smith-Schuster,Stefon Diggs,Darren Waller,Houston Texans,T.J. Hockenson,137.26,96.4
Matt Ryan,Le'Veon Bell,Phillip Lindsay,Michael Thomas,Julio Jones,Calvin Ridley,Vance McDonald,Houston Texans,Jamison Crowder,137.26,175.4
Andy Dalton,David Johnson,Josh Jacobs,Davante Adams,Julio Jones,Courtland Sutton,George Kittle,New England Patriots,CJ Uzomah,137.25,145.54
Ben Roethlisberger,Saquon Barkley,Josh Jacobs,Keenan Allen,Kenny Golladay,Calvin Ridley,Evan Engram,Denver Broncos,T.J. Hockenson,137.24,125.9
Patrick Mahomes,Saquon Barkley,Chris Carson,Sammy Watkins,John Brown,John Ross,Darren Waller,Jacksonville Jaguars,Miles Sanders,137.23,148.12
Tom Brady,Saquon Barkley,Devonta Freeman,Sammy Watkins,Julian Edelman,Devante Parker,Mark Andrews,Pittsburgh Steelers,Josh Jacobs,137.22,124.76
Patrick Mahomes,Alvin Kamara,Duke Johnson,Keenan Allen,Stefon Diggs,Marquez Valdes-Scantling,Jimmy Graham,Pittsburgh Steelers,Josh Jacobs,137.2,96.22
Ben Roethlisberger,Christian McCaffrey,James Conner,JuJu Smith-Schuster,Larry Fitzgerald,Courtland Sutton,Will Dissly,Denver Broncos,Nick Chubb,137.2,106.4
Russell Wilson,Dalvin Cook,Phillip Lindsay,Keenan Allen,Julio Jones,Tyler Lockett,Vance McDonald,New England Patriots,Darren Waller,137.2,208.3
Patrick Mahomes,Christian McCaffrey,Alvin Kamara,D.K. Metcalf,Donte Moncrief,Ryan Switzer,Evan Engram,Green Bay Packers,Matt Breida,137.2,106.02
Matt Ryan,Christian McCaffrey,James White,Mike Evans,Chris Godwin,Curtis Samuel,Delanie Walker,Houston Texans,Josh Jacobs,137.19,125.6
Carson Wentz,Christian McCaffrey,James White,D.J. Moore,DeSean Jackson,Nelson Agholor,Evan Engram,New England Patriots,Josh Jacobs,137.19,142.04
Derek Carr,Christian McCaffrey,Leonard Fournette,JuJu Smith-Schuster,Christian Kirk,Courtland Sutton,Travis Kelce,Jacksonville Jaguars,Darren Waller,137.17,120.52
Matt Ryan,Saquon Barkley,Nick Chubb,Calvin Ridley,Mohamed Sanu,Courtland Sutton,Evan Engram,Buffalo Bills,Austin Ekeler,137.16,152.6
Carson Wentz,Alvin Kamara,Austin Ekeler,DeAndre Hopkins,Cooper Kupp,Calvin Ridley,Austin Hooper,New York Giants,Tarik Cohen,137.16,121.84
Philip Rivers,David Johnson,Tarik Cohen,Odell Beckham Jr,Julio Jones,Travis Benjamin,Travis Kelce,New England Patriots,T.J. Hockenson,137.17,151.92
Deshaun Watson,Le'Veon Bell,Duke Johnson,Julio Jones,Julian Edelman,Devante Parker,Evan Engram,New England Patriots,Preston Williams,137.15,135.76
Derek Carr,Austin Ekeler,Mark Ingram,Julio Jones,Alshon Jeffery,John Ross,Zach Ertz,New England Patriots,OJ Howard,137.15,154.72
Matt Ryan,Christian McCaffrey,Devin Singletary,Alshon Jeffery,Allen Robinson,D.K. Metcalf,Zach Ertz,New England Patriots,Darren Waller,137.15,133.8
Tom Brady,Mark Ingram,Damien Williams,Davante Adams,Sammy Watkins,Tyrell Williams,Evan Engram,Chicago Bears,Darren Waller,137.14,118.16
