QB,RB,RB,WR,WR,WR,TE,DST,FLEX,PROJ,ACTUAL
Philip Rivers,Dalvin Cook,Le'Veon Bell,Davante Adams,Mike Williams,Jarvis Landry,Zach Ertz,Washington Redskins,Royce Freeman,126.67,125.66
Aaron Rodgers,Nick Chubb,Austin Ekeler,Mike Evans,Keenan Allen,Demaryius Thomas,Hunter Henry,Los Angeles Chargers,Adrian Peterson,126.66,128.64
Mitch Trubisky,Christian McCaffrey,Melvin Gordon,Tyler Lockett,Allen Robinson,D.J. Moore,Dallas Goedert,Denver Broncos,Royce Freeman,126.66,151.2
Russell Wilson,Christian McCaffrey,Mark Walton,Keenan Allen,John Brown,Mike Williams,Jimmy Graham,Miami Dolphins,Curtis Samuel,126.65,155.92
Derek Carr,Christian McCaffrey,Austin Ekeler,Kenny Golladay,JuJu Smith-Schuster,Devante Parker,Foster Moreau,New York Jets,Jaylen Samuels,126.64,153.56
Matt Moore,Nick Chubb,Phillip Lindsay,Tyler Lockett,Chris Godwin,JuJu Smith-Schuster,T.J. Hockenson,Los Angeles Chargers,D.K. Metcalf,126.63,150.6
Russell Wilson,Le'Veon Bell,Nick Chubb,JuJu Smith-Schuster,Curtis Samuel,Adam Humphries,Greg Olsen,Cleveland Browns,Josh Jacobs,126.63,145.92
Josh Allen,Christian McCaffrey,Nick Chubb,Diontae Johnson,Taylor Gabriel,Anthony Miller,Zach Ertz,Pittsburgh Steelers,Aaron Jones,126.63,133.9
Carson Wentz,Dalvin Cook,Le'Veon Bell,Tyler Lockett,Courtland Sutton,Taylor Gabriel,Dallas Goedert,Carolina Panthers,Jaylen Samuels,126.59,160.36
Carson Wentz,Christian McCaffrey,Aaron Jones,Allen Robinson,Taylor Gabriel,Chester Rogers,Hunter Henry,Kansas City Chiefs,Phillip Lindsay,126.58,112.86
Carson Wentz,Christian McCaffrey,Le'Veon Bell,Mike Evans,Alshon Jeffery,Taylor Gabriel,Noah Fant,Washington Redskins,Derrick Henry,126.58,182.66
Matthew Stafford,Christian McCaffrey,Adrian Peterson,Mike Evans,Allen Robinson,Devante Parker,Zach Ertz,Carolina Panthers,Dallas Goedert,126.56,190.94
Derek Carr,Christian McCaffrey,Dalvin Cook,Jamison Crowder,Jarvis Landry,Devante Parker,Zach Ertz,Los Angeles Chargers,Demaryius Thomas,126.56,170.06
Kirk Cousins,Christian McCaffrey,Melvin Gordon,Tyreek Hill,Keenan Allen,Marvin Jones,Irv Smith Jr.,Washington Redskins,Jaylen Samuels,126.55,183.5
Jacoby Brissett,Nick Chubb,Aaron Jones,Keenan Allen,Jamison Crowder,Diontae Johnson,Eric Ebron,Buffalo Bills,Josh Jacobs,126.52,89.16
Russell Wilson,Josh Jacobs,Frank Gore,Chris Godwin,Mike Evans,Marvin Jones,Zach Ertz,Tennessee Titans,Curtis Samuel,126.5,201.92
Jameis Winston,Le'Veon Bell,Austin Ekeler,Mike Evans,John Brown,Courtland Sutton,Cameron Brate,New York Jets,Mark Walton,126.5,138.6
Kirk Cousins,David Montgomery,Jaylen Samuels,Tyler Lockett,Chris Godwin,Allen Robinson,Darren Waller,Philadelphia Eagles,Cameron Brate,126.49,136.1
Russell Wilson,Christian McCaffrey,Josh Jacobs,John Brown,Diontae Johnson,Zach Pascal,Darren Waller,Kansas City Chiefs,Chester Rogers,126.48,159.92
Russell Wilson,Le'Veon Bell,Royce Freeman,Mike Evans,John Brown,Cole Beasley,Darren Waller,Carolina Panthers,Paul Richardson,126.47,151.02
Philip Rivers,Nick Chubb,Chris Carson,Kenny Golladay,D.J. Moore,Corey Davis,Greg Olsen,Buffalo Bills,Austin Ekeler,126.46,125.56
Carson Wentz,Christian McCaffrey,Josh Jacobs,Tyler Lockett,Preston Williams,Demaryius Thomas,Mike Gesicki,New York Jets,Derrick Henry,126.45,200.36
Matthew Stafford,Chris Carson,Aaron Jones,Kenny Golladay,Keenan Allen,Danny Amendola,Noah Fant,Carolina Panthers,Devante Parker,126.44,140.34
Matthew Stafford,Dalvin Cook,Le'Veon Bell,Marvin Jones,D.J. Moore,Cole Beasley,T.J. Hockenson,Denver Broncos,Mark Walton,126.43,143.24
Jameis Winston,Chris Carson,Derrick Henry,Chris Godwin,Mike Evans,JuJu Smith-Schuster,T.J. Hockenson,Washington Redskins,Mike Williams,126.42,151.8
Aaron Rodgers,Derrick Henry,Phillip Lindsay,Chris Godwin,Marvin Jones,Danny Amendola,Darren Waller,Cleveland Browns,Zach Ertz,126.41,142.94
Philip Rivers,Christian McCaffrey,Adrian Peterson,Chris Godwin,Davante Adams,Diontae Johnson,Hunter Henry,Washington Redskins,Demaryius Thomas,126.4,117.16
Kirk Cousins,Nick Chubb,Aaron Jones,Stefon Diggs,Mike Evans,D.J. Moore,Irv Smith Jr.,Miami Dolphins,Jaylen Samuels,126.4,135.6
Ryan Fitzpatrick,Nick Chubb,Austin Ekeler,Chris Godwin,Mike Evans,D.K. Metcalf,Jonnu Smith,Denver Broncos,Royce Freeman,126.37,143.22
Kirk Cousins,Christian McCaffrey,Phillip Lindsay,Alshon Jeffery,Sammy Watkins,Mike Williams,Travis Kelce,Kansas City Chiefs,Jaylen Samuels,126.36,149.8
Russell Wilson,Dalvin Cook,Nick Chubb,Robby Anderson,Jamison Crowder,Devante Parker,Jack Doyle,Denver Broncos,Melvin Gordon,126.36,154.32
Ryan Fitzpatrick,Christian McCaffrey,Nick Chubb,Tyler Lockett,Chris Godwin,D.J. Moore,Foster Moreau,Tennessee Titans,David Moore,126.35,169.72
Ryan Fitzpatrick,Aaron Jones,Austin Ekeler,Tyler Lockett,Allen Robinson,Taylor Gabriel,Zach Ertz,New York Jets,Derrick Henry,126.34,154.82
Philip Rivers,Nick Chubb,Chris Carson,Davante Adams,Keenan Allen,Cole Beasley,Zach Ertz,Cleveland Browns,Melvin Gordon,126.34,128.76
Matthew Stafford,Josh Jacobs,Derrick Henry,Kenny Golladay,Tyler Lockett,Danny Amendola,Jack Doyle,Buffalo Bills,Cole Beasley,126.32,185.54
Ryan Fitzpatrick,Chris Carson,Austin Ekeler,Tyler Lockett,Tyrell Williams,D.J. Moore,Darren Waller,Carolina Panthers,Danny Amendola,126.31,149.52
Philip Rivers,Dalvin Cook,Aaron Jones,Robby Anderson,Devante Parker,Demaryius Thomas,Darren Waller,Pittsburgh Steelers,Derrick Henry,126.3,107.26
Brandon Allen,Christian McCaffrey,Phillip Lindsay,Kenny Golladay,Chris Godwin,Courtland Sutton,Noah Fant,Miami Dolphins,Jaylen Samuels,126.29,182.02
Matthew Stafford,Le'Veon Bell,Nick Chubb,Keenan Allen,Alshon Jeffery,Anthony Miller,Trey Burton,Philadelphia Eagles,Aaron Jones,126.27,87.54
Ryan Tannehill,Le'Veon Bell,Aaron Jones,Tyler Lockett,D.J. Moore,Adam Humphries,Travis Kelce,Minnesota Vikings,Jaylen Samuels,126.26,166.34
Jacoby Brissett,Dalvin Cook,Melvin Gordon,Tyler Lockett,Chris Godwin,Jarvis Landry,Jack Doyle,Cleveland Browns,Diontae Johnson,126.25,136.16
Russell Wilson,Phillip Lindsay,Mark Walton,Stefon Diggs,Tyreek Hill,D.J. Moore,Travis Kelce,Washington Redskins,Jarvis Landry,126.24,149.02
Ryan Tannehill,Christian McCaffrey,Le'Veon Bell,Danny Amendola,Corey Davis,Jarvis Landry,Greg Olsen,Miami Dolphins,Aaron Jones,126.24,139.44
Matt Moore,Le'Veon Bell,Aaron Jones,Tyreek Hill,Mike Evans,Curtis Samuel,Irv Smith Jr.,Cleveland Browns,Derrick Henry,126.23,161.1
Russell Wilson,Dalvin Cook,Adrian Peterson,Tyler Lockett,D.K. Metcalf,Sammy Watkins,Jonnu Smith,Carolina Panthers,Jarvis Landry,126.23,194.22
Josh Allen,Le'Veon Bell,Aaron Jones,Mike Evans,D.K. Metcalf,Diontae Johnson,Darren Waller,Los Angeles Chargers,Cameron Brate,126.22,126.3
Aaron Rodgers,Dalvin Cook,Aaron Jones,Keenan Allen,Danny Amendola,Mike Williams,Eric Ebron,Denver Broncos,Curtis Samuel,126.22,85.64
Jacoby Brissett,Christian McCaffrey,Austin Ekeler,Chris Godwin,John Brown,D.J. Moore,Eric Ebron,Los Angeles Chargers,Diontae Johnson,126.22,114.36
Jameis Winston,Dalvin Cook,Chris Carson,Diontae Johnson,Zach Pascal,Chester Rogers,Zach Ertz,Buffalo Bills,Aaron Jones,126.22,127.6
Mason Rudolph,Aaron Jones,Derrick Henry,Tyler Lockett,Tyreek Hill,JuJu Smith-Schuster,Eric Ebron,Denver Broncos,Mark Walton,126.22,130.94
Matt Moore,Christian McCaffrey,Derrick Henry,Tyler Lockett,Marvin Jones,Chester Rogers,Darren Waller,Carolina Panthers,T.J. Hockenson,126.21,190.3
Russell Wilson,Christian McCaffrey,Austin Ekeler,Tyler Lockett,Jamison Crowder,David Moore,T.J. Hockenson,Minnesota Vikings,Mark Walton,126.18,188.12
Jameis Winston,Dalvin Cook,Le'Veon Bell,Robby Anderson,Devante Parker,Preston Williams,T.J. Hockenson,Carolina Panthers,Austin Ekeler,126.18,138.0
Philip Rivers,Christian McCaffrey,Phillip Lindsay,Davante Adams,D.K. Metcalf,D.J. Moore,Jimmy Graham,New York Jets,Jaylen Samuels,126.16,160.76
Ryan Fitzpatrick,Nick Chubb,Aaron Jones,Kenny Golladay,Tyreek Hill,Preston Williams,Mike Gesicki,Kansas City Chiefs,Josh Jacobs,126.16,164.12
Russell Wilson,Nick Chubb,Aaron Jones,Odell Beckham Jr,Terry McLaurin,John Brown,Dawson Knox,Denver Broncos,Jaylen Samuels,126.14,118.62
Russell Wilson,Le'Veon Bell,Nick Chubb,Marvin Jones,D.K. Metcalf,David Moore,Zach Ertz,Minnesota Vikings,Derrick Henry,126.14,199.02
Jameis Winston,Christian McCaffrey,Derrick Henry,Kenny Golladay,Tyrell Williams,Anthony Miller,T.J. Hockenson,Kansas City Chiefs,Melvin Gordon,126.11,159.2
Jameis Winston,Christian McCaffrey,David Montgomery,Mike Evans,D.J. Moore,Jarvis Landry,Hunter Henry,Philadelphia Eagles,David Moore,126.11,188.8
Matt Moore,Aaron Jones,Royce Freeman,Stefon Diggs,Tyler Lockett,Curtis Samuel,Travis Kelce,Carolina Panthers,Preston Williams,126.11,131.9
Aaron Rodgers,Aaron Jones,Adrian Peterson,Chris Godwin,Mike Evans,JuJu Smith-Schuster,Zach Ertz,Chicago Bears,Cameron Brate,126.09,123.64
Baker Mayfield,Nick Chubb,Melvin Gordon,Mike Evans,Odell Beckham Jr,Jarvis Landry,Darren Waller,New York Jets,Jaylen Samuels,126.09,158.92
Kyle Allen,Dalvin Cook,Le'Veon Bell,Chris Godwin,D.J. Moore,Curtis Samuel,Eric Ebron,Tennessee Titans,Melvin Gordon,126.09,135.48
Russell Wilson,Aaron Jones,Jordan Howard,Tyreek Hill,Chris Godwin,Keenan Allen,Jack Doyle,New York Jets,David Moore,126.08,132.82
Russell Wilson,Dalvin Cook,Aaron Jones,Tyler Lockett,D.J. Moore,Danny Amendola,Jack Doyle,Tennessee Titans,Jaron Brown,126.07,146.12
Matt Moore,Christian McCaffrey,Aaron Jones,Stefon Diggs,Keenan Allen,Alshon Jeffery,Irv Smith Jr.,Los Angeles Chargers,Mark Walton,126.07,98.1
Jameis Winston,Dalvin Cook,Phillip Lindsay,Kenny Golladay,Odell Beckham Jr,Jarvis Landry,Noah Fant,Carolina Panthers,Mark Walton,126.06,153.1
Russell Wilson,Dalvin Cook,Mark Walton,Kenny Golladay,Mike Evans,D.J. Moore,Cameron Brate,Tampa Bay Buccaneers,Demaryius Thomas,126.06,155.12
Ryan Tannehill,Aaron Jones,Phillip Lindsay,Kenny Golladay,D.K. Metcalf,D.J. Moore,Hunter Henry,Buffalo Bills,Curtis Samuel,126.05,163.24
Matt Moore,Aaron Jones,Royce Freeman,Mike Evans,Davante Adams,Keenan Allen,Hunter Henry,Buffalo Bills,Mike Gesicki,126.05,117.3
Aaron Rodgers,Christian McCaffrey,Josh Jacobs,JuJu Smith-Schuster,Diontae Johnson,Parris Campbell,Zach Ertz,Carolina Panthers,Phillip Lindsay,126.05,154.14
Jameis Winston,Chris Carson,David Montgomery,Tyler Lockett,Chris Godwin,John Brown,Jack Doyle,Denver Broncos,Danny Amendola,126.04,152.9
Jameis Winston,Nick Chubb,Aaron Jones,Mike Evans,Allen Robinson,Anthony Miller,Dallas Goedert,Oakland Raiders,Josh Jacobs,126.04,122.7
Matt Moore,Christian McCaffrey,Le'Veon Bell,Tyler Lockett,Curtis Samuel,Adam Humphries,Jonnu Smith,Philadelphia Eagles,Melvin Gordon,126.02,182.5
Russell Wilson,Royce Freeman,Jaylen Samuels,Chris Godwin,Odell Beckham Jr,D.K. Metcalf,Travis Kelce,New York Jets,Demaryius Thomas,126.01,145.12
Ryan Tannehill,Christian McCaffrey,Austin Ekeler,Tyler Lockett,D.J. Moore,Preston Williams,Jonnu Smith,Chicago Bears,Phillip Lindsay,126.0,193.44
Carson Wentz,Christian McCaffrey,Mark Walton,Tyreek Hill,Chris Godwin,D.J. Moore,Greg Olsen,Philadelphia Eagles,Adam Humphries,126.0,149.76
Ryan Fitzpatrick,Christian McCaffrey,Mark Walton,Marvin Jones,Jamison Crowder,Alshon Jeffery,Hunter Henry,Buffalo Bills,Devante Parker,125.97,170.02
Philip Rivers,Christian McCaffrey,Dalvin Cook,Marvin Jones,Tyrell Williams,Hunter Renfrow,Jack Doyle,Pittsburgh Steelers,Jaylen Samuels,125.97,173.26
Russell Wilson,Le'Veon Bell,Austin Ekeler,Tyreek Hill,Jamison Crowder,D.J. Moore,Ryan Griffin,Buffalo Bills,Devante Parker,125.97,182.22
Carson Wentz,Dalvin Cook,Nick Chubb,Chris Godwin,Alshon Jeffery,Jarvis Landry,Greg Olsen,New York Jets,Anthony Miller,125.95,95.36
Ryan Tannehill,Nick Chubb,Chris Carson,Mike Evans,JuJu Smith-Schuster,D.J. Moore,Zach Ertz,Carolina Panthers,Curtis Samuel,125.95,177.84
Brandon Allen,Christian McCaffrey,Le'Veon Bell,Keenan Allen,Courtland Sutton,Jarvis Landry,Eric Ebron,Philadelphia Eagles,Royce Freeman,125.94,131.12
Aaron Rodgers,Melvin Gordon,Jaylen Samuels,Mike Evans,Keenan Allen,John Brown,Travis Kelce,Chicago Bears,Mike Williams,125.94,151.24
Russell Wilson,Christian McCaffrey,Aaron Jones,Robby Anderson,Sammy Watkins,Devante Parker,Ryan Griffin,Philadelphia Eagles,Mark Walton,125.94,145.12
Matthew Stafford,Josh Jacobs,Austin Ekeler,Chris Godwin,Marvin Jones,Alshon Jeffery,Darren Waller,Washington Redskins,Adrian Peterson,125.94,147.44
Matt Moore,Christian McCaffrey,Le'Veon Bell,Keenan Allen,Devante Parker,Preston Williams,Ryan Griffin,New York Jets,Phillip Lindsay,125.94,154.8
Brandon Allen,Le'Veon Bell,Nick Chubb,Tyler Lockett,Courtland Sutton,Cole Beasley,Noah Fant,New York Jets,Aaron Jones,125.94,153.42
Derek Carr,Le'Veon Bell,LeSean McCoy,Mike Evans,Keenan Allen,Mike Williams,Hunter Henry,Cleveland Browns,Zach Ertz,125.92,153.56
Sam Darnold,Dalvin Cook,Josh Jacobs,Chris Godwin,Jamison Crowder,Preston Williams,Jack Doyle,Carolina Panthers,Phillip Lindsay,125.91,153.9
Mitch Trubisky,Aaron Jones,Josh Jacobs,Tyreek Hill,Mike Evans,Alshon Jeffery,Zach Ertz,Washington Redskins,Phillip Lindsay,125.91,159.0
Carson Wentz,Le'Veon Bell,Josh Jacobs,Tyler Lockett,JuJu Smith-Schuster,Anthony Miller,Zach Ertz,Denver Broncos,Royce Freeman,125.91,143.66
Ryan Tannehill,Christian McCaffrey,Aaron Jones,Chris Godwin,Tyrell Williams,Curtis Samuel,Anthony Firkser,Cleveland Browns,Mark Walton,125.9,122.74
Philip Rivers,Nick Chubb,Austin Ekeler,Allen Robinson,Keenan Allen,Mike Williams,Travis Kelce,Pittsburgh Steelers,Curtis Samuel,125.9,112.66
Ryan Fitzpatrick,Le'Veon Bell,Chris Carson,Keenan Allen,Robby Anderson,Devante Parker,Travis Kelce,Cleveland Browns,Jaylen Samuels,125.9,127.62
Aaron Rodgers,Le'Veon Bell,Nick Chubb,Davante Adams,Alshon Jeffery,Mike Williams,Greg Olsen,Kansas City Chiefs,Derrick Henry,125.89,115.04
Russell Wilson,Dalvin Cook,Aaron Jones,Chris Godwin,Chester Rogers,Parris Campbell,Darren Waller,Cleveland Browns,Eric Ebron,125.89,114.62
Kirk Cousins,Austin Ekeler,Derrick Henry,Stefon Diggs,Chris Godwin,Sammy Watkins,Jack Doyle,Buffalo Bills,Melvin Gordon,125.89,134.4
Russell Wilson,Josh Jacobs,Derrick Henry,Kenny Golladay,Allen Robinson,Marvin Jones,T.J. Hockenson,Los Angeles Chargers,Jarvis Landry,125.88,184.22
Jameis Winston,Christian McCaffrey,LeSean McCoy,Keenan Allen,John Brown,D.K. Metcalf,Cameron Brate,Chicago Bears,D.J. Moore,125.87,139.4
Ryan Fitzpatrick,Dalvin Cook,Le'Veon Bell,Mike Evans,John Brown,Preston Williams,Ryan Griffin,Philadelphia Eagles,Jaylen Samuels,125.87,171.52
Matthew Stafford,Dalvin Cook,Austin Ekeler,Keenan Allen,Danny Amendola,Cole Beasley,Darren Waller,Kansas City Chiefs,Demaryius Thomas,125.85,93.04
Derek Carr,Nick Chubb,Josh Jacobs,Kenny Golladay,Marvin Jones,Sammy Watkins,Cameron Brate,Buffalo Bills,Melvin Gordon,125.85,162.66
Russell Wilson,Christian McCaffrey,Adrian Peterson,Chris Godwin,JuJu Smith-Schuster,D.K. Metcalf,Dallas Goedert,Tennessee Titans,Anthony Miller,125.84,160.22
Aaron Rodgers,Aaron Jones,Josh Jacobs,Mike Evans,Mike Williams,Jarvis Landry,Jimmy Graham,Buffalo Bills,David Montgomery,125.84,153.54
Russell Wilson,Le'Veon Bell,Melvin Gordon,Tyreek Hill,Allen Robinson,JuJu Smith-Schuster,Eric Ebron,Philadelphia Eagles,Jack Doyle,125.84,144.72
Russell Wilson,Nick Chubb,Frank Gore,Tyler Lockett,Mike Evans,Allen Robinson,T.J. Hockenson,Washington Redskins,Tarik Cohen,125.84,154.82
Matt Moore,Le'Veon Bell,Chris Carson,Stefon Diggs,Sammy Watkins,D.J. Moore,Zach Ertz,Buffalo Bills,Mark Walton,125.83,131.8
Carson Wentz,Nick Chubb,Austin Ekeler,Kenny Golladay,Tyrell Williams,Diontae Johnson,Darren Waller,Pittsburgh Steelers,Jaylen Samuels,125.82,123.46
Aaron Rodgers,Christian McCaffrey,Jaylen Samuels,Tyler Lockett,Robby Anderson,Jamison Crowder,Greg Olsen,Miami Dolphins,Devante Parker,125.82,175.34
Sam Darnold,Le'Veon Bell,Aaron Jones,Chris Godwin,Robby Anderson,D.J. Moore,Mike Gesicki,Seattle Seahawks,Phillip Lindsay,125.81,110.5
Jameis Winston,Christian McCaffrey,Royce Freeman,Chris Godwin,Preston Williams,Jaron Brown,Darren Waller,Chicago Bears,Mark Walton,125.8,123.6
Derek Carr,Christian McCaffrey,Tarik Cohen,Tyler Lockett,Mike Evans,D.K. Metcalf,Jack Doyle,Tampa Bay Buccaneers,D.J. Moore,125.79,208.26
Josh Allen,Christian McCaffrey,Aaron Jones,Tyler Lockett,Alshon Jeffery,Cole Beasley,Tyler Kroft,Oakland Raiders,Melvin Gordon,125.79,154.1
Carson Wentz,Dalvin Cook,Melvin Gordon,Chris Godwin,Mike Evans,Devante Parker,Cameron Brate,Philadelphia Eagles,LeSean McCoy,125.77,133.06
Jameis Winston,Nick Chubb,Aaron Jones,Tyreek Hill,Sammy Watkins,Curtis Samuel,Travis Kelce,Washington Redskins,Adrian Peterson,125.77,132.6
Matthew Stafford,Christian McCaffrey,Royce Freeman,Kenny Golladay,Marvin Jones,Mike Williams,Greg Olsen,Washington Redskins,Mark Walton,125.75,162.04
Carson Wentz,Le'Veon Bell,Adrian Peterson,Chris Godwin,Keenan Allen,Marvin Jones,Jimmy Graham,Buffalo Bills,Mike Williams,125.75,133.66
Jacoby Brissett,Nick Chubb,LeSean McCoy,Tyreek Hill,Chris Godwin,JuJu Smith-Schuster,Jack Doyle,Buffalo Bills,Mark Walton,125.74,92.06
Ryan Tannehill,Christian McCaffrey,Chris Carson,D.J. Moore,Mike Williams,Corey Davis,Darren Waller,Cleveland Browns,Jaylen Samuels,125.73,164.64
Jacoby Brissett,Dalvin Cook,Nick Chubb,Chris Godwin,Zach Pascal,Chester Rogers,Hunter Henry,Philadelphia Eagles,Jaylen Samuels,125.73,115.86
Philip Rivers,Dalvin Cook,Aaron Jones,Kenny Golladay,Mike Evans,Curtis Samuel,Jonnu Smith,Washington Redskins,Greg Olsen,125.73,126.66
Brandon Allen,Christian McCaffrey,Aaron Jones,Tyler Lockett,Allen Robinson,Jarvis Landry,Ricky Seals-Jones,Carolina Panthers,Frank Gore,125.72,139.12
Russell Wilson,Marlon Mack,Jordan Howard,Tyler Lockett,Chris Godwin,Allen Robinson,Noah Fant,Carolina Panthers,Demaryius Thomas,125.72,163.52
Russell Wilson,Nick Chubb,Royce Freeman,Tyreek Hill,Mike Evans,David Moore,Hunter Henry,Pittsburgh Steelers,Mark Walton,125.72,171.52
Jameis Winston,Christian McCaffrey,Chris Carson,Tyler Lockett,D.K. Metcalf,Zach Pascal,Mike Gesicki,Carolina Panthers,Anthony Miller,125.7,200.4
Matthew Stafford,Le'Veon Bell,Nick Chubb,Kenny Golladay,JuJu Smith-Schuster,Cole Beasley,Foster Moreau,Kansas City Chiefs,Phillip Lindsay,125.7,126.64
Carson Wentz,Christian McCaffrey,Le'Veon Bell,Danny Amendola,Mike Williams,Preston Williams,Darren Waller,Philadelphia Eagles,T.J. Hockenson,125.69,144.96
Derek Carr,Christian McCaffrey,Chris Carson,JuJu Smith-Schuster,Diontae Johnson,Cole Beasley,Eric Ebron,Philadelphia Eagles,Derrick Henry,125.69,127.36
Josh Allen,Le'Veon Bell,Nick Chubb,Tyler Lockett,John Brown,Preston Williams,Jeremy Sprinkle,Los Angeles Chargers,Austin Ekeler,125.68,152.7
Russell Wilson,Nick Chubb,LeSean McCoy,Stefon Diggs,Chris Godwin,Anthony Miller,Hunter Henry,Denver Broncos,Cameron Brate,125.67,92.12
Jameis Winston,Dalvin Cook,Aaron Jones,Chris Godwin,Cole Beasley,David Moore,T.J. Hockenson,Minnesota Vikings,Josh Jacobs,125.66,113.3
Kyle Allen,Dalvin Cook,Aaron Jones,John Brown,D.J. Moore,Corey Davis,Cameron Brate,Buffalo Bills,Derrick Henry,125.66,108.78
Jameis Winston,Aaron Jones,Austin Ekeler,Kenny Golladay,Mike Evans,D.K. Metcalf,Mike Gesicki,Chicago Bears,Jarvis Landry,125.65,173.2
Matt Moore,Dalvin Cook,Frank Gore,Tyler Lockett,Chris Godwin,Marvin Jones,Cameron Brate,Buffalo Bills,Anthony Miller,125.64,126.8
Philip Rivers,Christian McCaffrey,Josh Jacobs,Mike Evans,Keenan Allen,Allen Lazard,Greg Olsen,Tampa Bay Buccaneers,Phillip Lindsay,125.64,155.96
Mason Rudolph,Chris Carson,Phillip Lindsay,Keenan Allen,JuJu Smith-Schuster,Diontae Johnson,Darren Waller,Buffalo Bills,Melvin Gordon,125.63,97.84
Sam Darnold,Christian McCaffrey,Le'Veon Bell,Tyreek Hill,John Brown,Preston Williams,Cameron Brate,Carolina Panthers,Mike Gesicki,125.63,166.0
Philip Rivers,Christian McCaffrey,Nick Chubb,Mike Evans,D.K. Metcalf,Sammy Watkins,T.J. Hockenson,Carolina Panthers,David Moore,125.62,171.16
Mason Rudolph,Dalvin Cook,Le'Veon Bell,Mike Evans,Jarvis Landry,Parris Campbell,Eric Ebron,Kansas City Chiefs,Nick Chubb,125.62,133.64
Derek Carr,Christian McCaffrey,Josh Jacobs,Chris Godwin,Tyrell Williams,Alshon Jeffery,Foster Moreau,Los Angeles Chargers,Melvin Gordon,125.61,156.66
Matt Moore,Nick Chubb,Aaron Jones,Tyreek Hill,Chris Godwin,Demaryius Thomas,Kyle Rudolph,Chicago Bears,Austin Ekeler,125.61,107.9
Kyle Allen,Le'Veon Bell,Nick Chubb,Allen Robinson,Mike Williams,Adam Humphries,Jonnu Smith,Buffalo Bills,Aaron Jones,125.61,95.18
Russell Wilson,Chris Carson,Melvin Gordon,Chris Godwin,D.K. Metcalf,Jamison Crowder,Jonnu Smith,Buffalo Bills,LeSean McCoy,125.6,166.32
Mitch Trubisky,Le'Veon Bell,Aaron Jones,Allen Robinson,Alshon Jeffery,D.J. Moore,Hunter Henry,New York Jets,Adrian Peterson,125.6,98.2
Jameis Winston,Aaron Jones,Frank Gore,Tyler Lockett,Mike Evans,Tyrell Williams,Zach Ertz,Minnesota Vikings,Mike Williams,125.58,172.2
Russell Wilson,Royce Freeman,Devin Singletary,Tyler Lockett,Chris Godwin,Alshon Jeffery,Darren Waller,Tennessee Titans,Diontae Johnson,125.56,145.02
Mason Rudolph,Christian McCaffrey,Dalvin Cook,JuJu Smith-Schuster,Jarvis Landry,Preston Williams,Greg Olsen,Denver Broncos,Zach Pascal,125.55,141.84
Russell Wilson,Le'Veon Bell,Josh Jacobs,Tyler Lockett,Jarvis Landry,Diontae Johnson,Hunter Henry,Pittsburgh Steelers,Jaron Brown,125.54,185.52
Jameis Winston,Christian McCaffrey,Chris Carson,Alshon Jeffery,Devante Parker,Taylor Gabriel,Dallas Goedert,Denver Broncos,Aaron Jones,125.53,130.1
Josh Allen,Austin Ekeler,Royce Freeman,Mike Evans,Marvin Jones,Danny Amendola,Darren Waller,Buffalo Bills,Mike Williams,125.53,140.3
Sam Darnold,Aaron Jones,David Montgomery,Chris Godwin,Keenan Allen,Marvin Jones,Darren Waller,Kansas City Chiefs,T.J. Hockenson,125.52,107.3
Matthew Stafford,Aaron Jones,Josh Jacobs,Tyreek Hill,Marvin Jones,Tyrell Williams,Greg Olsen,Carolina Panthers,Cole Beasley,125.52,154.94
Baker Mayfield,Le'Veon Bell,Derrick Henry,Chris Godwin,Odell Beckham Jr,Keenan Allen,Noah Fant,Chicago Bears,Phillip Lindsay,125.52,138.92
Mason Rudolph,Christian McCaffrey,Austin Ekeler,Chris Godwin,Mike Evans,Keenan Allen,Dawson Knox,Kansas City Chiefs,David Moore,125.51,133.14
Matthew Stafford,Christian McCaffrey,Nick Chubb,Robby Anderson,Mike Williams,Allen Hurns,Mike Gesicki,Carolina Panthers,Aaron Jones,125.5,140.14
Ryan Fitzpatrick,Dalvin Cook,Aaron Jones,Chris Godwin,Robby Anderson,Curtis Samuel,Ryan Griffin,Kansas City Chiefs,Austin Ekeler,125.5,104.12
Philip Rivers,Aaron Jones,Adrian Peterson,Tyler Lockett,Davante Adams,Allen Robinson,Noah Fant,Chicago Bears,Keenan Allen,125.5,123.06
Derek Carr,Nick Chubb,Derrick Henry,JuJu Smith-Schuster,John Brown,Tyrell Williams,Darren Waller,Los Angeles Chargers,Royce Freeman,125.5,98.16
Russell Wilson,Dalvin Cook,Royce Freeman,Mike Evans,Keenan Allen,Alshon Jeffery,Dallas Goedert,Denver Broncos,Anthony Miller,125.49,124.72
Russell Wilson,Austin Ekeler,Phillip Lindsay,Tyler Lockett,Tyreek Hill,Davante Adams,Cameron Brate,Pittsburgh Steelers,Zach Pascal,125.49,192.12
Derek Carr,Le'Veon Bell,Aaron Jones,Mike Evans,John Brown,Danny Amendola,Foster Moreau,Minnesota Vikings,Josh Jacobs,125.47,141.36
Josh Allen,Nick Chubb,Phillip Lindsay,Tyler Lockett,Mike Evans,Marvin Jones,Eric Ebron,Cleveland Browns,Cameron Brate,125.47,166.3
