QB,RB,RB,WR,WR,WR,TE,DST,FLEX,PROJ,ACTUAL
Deshaun Watson,Leonard Fournette,Chris Carson,DeAndre Hopkins,Tyrell Williams,Dede Westbrook,Eric Ebron,Jacksonville Jaguars,Ted Ginn,133.32,133.16
Russell Wilson,Saquon Barkley,Marlon Mack,Michael Thomas,Kenny Golladay,A.J. Brown,Cameron Brate,Houston Texans,Adam Humphries,133.31,143.28
Matt Schaub,Le'Veon Bell,Sony Michel,Michael Thomas,Cooper Kupp,Brandin Cooks,Gerald Everett,Tennessee Titans,Corey Davis,133.31,125.0
Tom Brady,Le'Veon Bell,Latavius Murray,Michael Thomas,Kenny Golladay,Larry Fitzgerald,Dan Arnold,New England Patriots,A.J. Brown,133.31,164.56
Russell Wilson,Le'Veon Bell,Austin Ekeler,DeAndre Hopkins,Tyler Lockett,Auden Tate,Austin Hooper,Oakland Raiders,Ted Ginn,133.28,115.48
Jared Goff,Leonard Fournette,Austin Ekeler,Michael Thomas,Brandin Cooks,Alex Erickson,Austin Hooper,Tennessee Titans,Demaryius Thomas,133.28,143.48
Josh Allen,Chris Carson,Ty Johnson,Michael Thomas,Kenny Golladay,D.J. Chark,Zach Ertz,Tennessee Titans,Dawson Knox,133.28,135.56
Tom Brady,Todd Gurley,Chris Carson,DeAndre Hopkins,Tyler Boyd,Jarvis Landry,Benjamin Watson,Denver Broncos,Latavius Murray,133.28,143.26
Matthew Stafford,Saquon Barkley,Austin Ekeler,Michael Thomas,John Brown,Corey Davis,Dawson Knox,Tennessee Titans,Cole Beasley,133.28,133.58
Russell Wilson,Latavius Murray,Josh Jacobs,Michael Thomas,Julio Jones,Kenny Golladay,Noah Fant,New York Giants,Jaron Brown,133.27,171.88
Drew Brees,Leonard Fournette,Todd Gurley,Michael Thomas,Larry Fitzgerald,Kenny Stills,Jack Doyle,Tennessee Titans,Auden Tate,133.26,130.82
Philip Rivers,Christian McCaffrey,Joe Mixon,Michael Thomas,Kenny Golladay,Allen Robinson,Greg Olsen,Seattle Seahawks,Mike Williams,133.26,155.24
Mitch Trubisky,Saquon Barkley,Latavius Murray,T.Y. Hilton,Allen Robinson,Tyler Boyd,Hunter Henry,Buffalo Bills,James White,133.26,133.12
Deshaun Watson,Todd Gurley,Nick Chubb,DeAndre Hopkins,Golden Tate,Kenny Stills,Greg Olsen,Denver Broncos,Dede Westbrook,133.25,110.86
Ryan Tannehill,Leonard Fournette,Latavius Murray,Cooper Kupp,Kenny Golladay,Tyler Boyd,Gerald Everett,New Orleans Saints,Dede Westbrook,133.25,174.32
Daniel Jones,Chris Carson,Phillip Lindsay,Michael Thomas,Allen Robinson,Dede Westbrook,Evan Engram,San Francisco 49ers,Danny Amendola,133.24,149.78
Mitch Trubisky,Nick Chubb,Josh Jacobs,DeAndre Hopkins,Michael Thomas,Allen Robinson,Evan Engram,Cincinnati Bengals,Anthony Miller,133.24,125.12
Russell Wilson,Phillip Lindsay,Devonta Freeman,Michael Thomas,Tyler Boyd,D.J. Moore,George Kittle,Tampa Bay Buccaneers,Emmanuel Sanders,133.22,129.48
Deshaun Watson,Leonard Fournette,Latavius Murray,Cooper Kupp,Kenny Stills,Auden Tate,Austin Hooper,San Francisco 49ers,Alex Erickson,133.22,193.96
Kyler Murray,Christian McCaffrey,Latavius Murray,DeAndre Hopkins,Tyler Boyd,Ted Ginn,Josh Hill,Buffalo Bills,Phillip Lindsay,133.22,147.7
Matthew Stafford,Le'Veon Bell,David Montgomery,DeAndre Hopkins,Kenny Golladay,Golden Tate,Greg Olsen,New Orleans Saints,Tyler Boyd,133.21,159.38
Russell Wilson,Todd Gurley,Chris Carson,Allen Robinson,Kenny Stills,Mike Williams,Evan Engram,New Orleans Saints,Hunter Henry,133.2,98.08
Deshaun Watson,Leonard Fournette,Chris Carson,Cooper Kupp,Mike Williams,Anthony Miller,Hunter Henry,Tennessee Titans,Ty Johnson,133.19,145.46
Deshaun Watson,Phillip Lindsay,Joe Mixon,Michael Thomas,Cooper Kupp,Golden Tate,Gerald Everett,Jacksonville Jaguars,Auden Tate,133.19,172.86
Russell Wilson,Le'Veon Bell,Austin Ekeler,Michael Thomas,Odell Beckham Jr,Jarvis Landry,Benjamin Watson,Seattle Seahawks,Kenny Stills,133.19,102.18
Joe Flacco,Christian McCaffrey,Latavius Murray,DeAndre Hopkins,Courtland Sutton,Auden Tate,George Kittle,Detroit Lions,Daesean Hamilton,133.17,150.26
Russell Wilson,Leonard Fournette,Tevin Coleman,DeAndre Hopkins,Michael Thomas,Jamison Crowder,Seth DeValve,Tennessee Titans,Chris Conley,133.17,174.08
Matthew Stafford,Le'Veon Bell,James White,Michael Thomas,Julian Edelman,Mike Evans,Ricky Seals-Jones,Carolina Panthers,Jarvis Landry,133.16,163.88
Drew Brees,Nick Chubb,Phillip Lindsay,DeAndre Hopkins,Michael Thomas,A.J. Brown,Darren Waller,Philadelphia Eagles,Foster Moreau,133.14,142.72
Andy Dalton,Christian McCaffrey,Chase Edmonds,Michael Thomas,Robert Woods,Dede Westbrook,Jonnu Smith,Los Angeles Rams,Auden Tate,133.13,131.76
Tom Brady,Chris Carson,Austin Ekeler,Michael Thomas,Chris Godwin,Tyler Boyd,Tyler Higbee,San Francisco 49ers,Alex Erickson,133.12,131.46
Russell Wilson,Austin Ekeler,Melvin Gordon,Michael Thomas,Tyler Lockett,Courtland Sutton,Gerald Everett,Jacksonville Jaguars,Jaron Brown,133.12,115.28
Daniel Jones,Leonard Fournette,Ty Johnson,Michael Thomas,Kenny Golladay,T.Y. Hilton,Jonnu Smith,New York Giants,Marvin Jones,133.12,161.58
Deshaun Watson,Chris Carson,Le'Veon Bell,Mike Evans,Tyler Boyd,A.J. Brown,Jonnu Smith,New England Patriots,Derrick Henry,133.11,166.06
Derek Carr,Melvin Gordon,David Montgomery,DeAndre Hopkins,Michael Thomas,Chris Godwin,Darren Fells,Oakland Raiders,Tyler Lockett,133.11,173.8
Deshaun Watson,Chase Edmonds,James White,Michael Thomas,Julio Jones,Kenny Stills,Jordan Akins,Jacksonville Jaguars,Tevin Coleman,133.08,165.56
Sam Darnold,Todd Gurley,Le'Veon Bell,Michael Thomas,Jamison Crowder,Dede Westbrook,Evan Engram,Atlanta Falcons,Devonta Freeman,133.08,101.42
Kyler Murray,Le'Veon Bell,Latavius Murray,DeAndre Hopkins,Chris Godwin,Golden Tate,T.J. Hockenson,Philadelphia Eagles,Darius Slayton,133.07,140.1
Jameis Winston,Leonard Fournette,Todd Gurley,T.Y. Hilton,Courtland Sutton,Dede Westbrook,Eric Ebron,Los Angeles Rams,Latavius Murray,133.07,129.24
Deshaun Watson,Chase Edmonds,Devonta Freeman,DeAndre Hopkins,Kenny Golladay,Larry Fitzgerald,Darren Waller,Philadelphia Eagles,Cameron Brate,133.06,133.56
Deshaun Watson,Nick Chubb,David Montgomery,Michael Thomas,Julian Edelman,Courtland Sutton,Ricky Seals-Jones,New England Patriots,Phillip Dorsett,133.05,167.56
Russell Wilson,Nick Chubb,Latavius Murray,Julio Jones,Tyler Lockett,Cole Beasley,Hunter Henry,Carolina Panthers,A.J. Brown,133.05,152.28
Matthew Stafford,Christian McCaffrey,Latavius Murray,Courtland Sutton,Alshon Jeffery,Cole Beasley,Zach Ertz,Chicago Bears,Devonta Freeman,133.05,156.48
Matthew Stafford,Le'Veon Bell,Marlon Mack,Michael Thomas,Chris Godwin,T.Y. Hilton,Jack Doyle,San Francisco 49ers,Noah Fant,133.02,132.58
Jared Goff,Austin Ekeler,Latavius Murray,DeAndre Hopkins,T.Y. Hilton,Brandin Cooks,Gerald Everett,Jacksonville Jaguars,Corey Davis,133.02,129.48
Russell Wilson,Leonard Fournette,Latavius Murray,Kenny Golladay,Calvin Ridley,Ted Ginn,Austin Hooper,Seattle Seahawks,James White,133.01,166.88
Gardner Minshew,Nick Chubb,Chase Edmonds,Michael Thomas,Kenny Golladay,Dede Westbrook,George Kittle,Buffalo Bills,Chris Conley,133.01,148.56
Tom Brady,Saquon Barkley,Leonard Fournette,Michael Thomas,Robby Anderson,Jamison Crowder,Jonnu Smith,Jacksonville Jaguars,Demaryius Thomas,133.0,157.36
Jared Goff,Chris Carson,James White,DeAndre Hopkins,Courtland Sutton,Tyler Boyd,Gerald Everett,Los Angeles Rams,Dede Westbrook,133.0,113.18
Tom Brady,Carlos Hyde,Joe Mixon,Michael Thomas,Chris Godwin,Mike Evans,Darren Waller,Carolina Panthers,A.J. Brown,132.99,151.96
Drew Brees,Chris Carson,Latavius Murray,DeAndre Hopkins,Julian Edelman,Larry Fitzgerald,Dallas Goedert,Indianapolis Colts,Christian Kirk,132.99,174.82
Matt Schaub,Christian McCaffrey,Austin Ekeler,Tyler Lockett,Kenny Stills,Phillip Dorsett,Austin Hooper,Jacksonville Jaguars,Latavius Murray,132.99,170.8
Philip Rivers,Le'Veon Bell,Austin Ekeler,T.Y. Hilton,Allen Robinson,Mike Williams,George Kittle,New Orleans Saints,Latavius Murray,132.99,118.54
Mitch Trubisky,Latavius Murray,JD McKissic,DeAndre Hopkins,Michael Thomas,Julian Edelman,Darren Fells,New Orleans Saints,Tyrell Williams,132.98,181.42
Carson Wentz,Chris Carson,Devonta Freeman,Michael Thomas,Chris Godwin,Marvin Jones,Dallas Goedert,Jacksonville Jaguars,Alshon Jeffery,132.96,129.98
Joe Flacco,Latavius Murray,Ty Johnson,Michael Thomas,Cooper Kupp,Odell Beckham Jr,Noah Fant,New England Patriots,Courtland Sutton,132.96,169.66
Gardner Minshew,Todd Gurley,James White,Michael Thomas,D.J. Chark,Courtland Sutton,Hunter Henry,New England Patriots,Chris Conley,132.96,160.66
Jameis Winston,Leonard Fournette,Marlon Mack,Michael Thomas,Cooper Kupp,Dede Westbrook,Josh Hill,Tennessee Titans,Ted Ginn,132.96,155.34
Kyler Murray,Marlon Mack,Ty Johnson,Michael Thomas,Chris Godwin,Kenny Stills,Austin Hooper,Los Angeles Rams,Ted Ginn,132.95,110.4
Matthew Stafford,Saquon Barkley,James White,Michael Thomas,Kenny Golladay,Jamison Crowder,Greg Olsen,Detroit Lions,Danny Amendola,132.94,167.38
Derek Carr,Leonard Fournette,Le'Veon Bell,DeAndre Hopkins,T.Y. Hilton,Keke Coutee,Evan Engram,Buffalo Bills,Ted Ginn,132.94,107.0
Russell Wilson,Chris Carson,Nick Chubb,DeAndre Hopkins,T.Y. Hilton,Daesean Hamilton,Jack Doyle,New York Jets,Austin Ekeler,132.93,102.08
Russell Wilson,Leonard Fournette,Josh Jacobs,Michael Thomas,Cooper Kupp,Tyler Boyd,Tyler Higbee,Oakland Raiders,A.J. Brown,132.93,141.38
Gardner Minshew,Leonard Fournette,Marlon Mack,Michael Thomas,Chris Godwin,Larry Fitzgerald,Benjamin Watson,Carolina Panthers,Christian Kirk,132.92,129.36
Kyle Allen,Le'Veon Bell,Marlon Mack,DeAndre Hopkins,Michael Thomas,D.J. Moore,Greg Olsen,Oakland Raiders,Phillip Lindsay,132.91,108.72
Deshaun Watson,Christian McCaffrey,Le'Veon Bell,DeAndre Hopkins,Golden Tate,Demaryius Thomas,Darren Fells,Jacksonville Jaguars,Daesean Hamilton,132.91,156.26
Jameis Winston,Chris Carson,Chase Edmonds,DeAndre Hopkins,Mike Evans,Courtland Sutton,Jonnu Smith,New York Giants,Austin Ekeler,132.91,163.54
Carson Wentz,Saquon Barkley,Le'Veon Bell,Michael Thomas,Alshon Jeffery,Mike Williams,Zach Ertz,Buffalo Bills,Demaryius Thomas,132.9,119.08
Josh Allen,Chris Carson,Latavius Murray,DeAndre Hopkins,John Brown,Alshon Jeffery,Cameron Brate,New England Patriots,Dede Westbrook,132.9,145.86
Tom Brady,Leonard Fournette,Devonta Freeman,Michael Thomas,Odell Beckham Jr,Courtland Sutton,T.J. Hockenson,Tampa Bay Buccaneers,Phillip Dorsett,132.9,122.26
Deshaun Watson,Christian McCaffrey,Latavius Murray,Chris Godwin,Mike Evans,Adam Humphries,Gerald Everett,Philadelphia Eagles,Daesean Hamilton,132.88,172.96
Drew Brees,Josh Jacobs,Devonta Freeman,Michael Thomas,Mike Evans,Allen Robinson,Austin Hooper,Tampa Bay Buccaneers,Ted Ginn,132.88,173.22
Kyler Murray,Christian McCaffrey,Austin Ekeler,Michael Thomas,Larry Fitzgerald,D.J. Moore,Dallas Goedert,Tampa Bay Buccaneers,James White,132.86,120.8
Jared Goff,Christian McCaffrey,Latavius Murray,Michael Thomas,John Brown,Alex Erickson,CJ Uzomah,San Francisco 49ers,David Montgomery,132.86,197.18
Matt Schaub,Saquon Barkley,Nick Chubb,DeAndre Hopkins,Michael Thomas,Christian Kirk,Dallas Goedert,Tennessee Titans,Austin Carr,132.85,166.6
Deshaun Watson,Todd Gurley,Le'Veon Bell,Michael Thomas,Robert Woods,Alex Erickson,CJ Uzomah,Oakland Raiders,Nick Chubb,132.85,115.66
Russell Wilson,Derrick Henry,Latavius Murray,DeAndre Hopkins,Tyler Lockett,Kenny Golladay,Jacob Hollister,Atlanta Falcons,Christian Kirk,132.84,163.48
Jacoby Brissett,Derrick Henry,Austin Ekeler,Michael Thomas,Robert Woods,Brandin Cooks,Hunter Henry,Tampa Bay Buccaneers,Tyler Boyd,132.84,91.98
Derek Carr,Chris Carson,JD McKissic,Michael Thomas,Julio Jones,Tyler Lockett,Austin Hooper,Tampa Bay Buccaneers,Daesean Hamilton,132.83,139.4
Matthew Stafford,Latavius Murray,Carlos Hyde,DeAndre Hopkins,Allen Robinson,Tyrell Williams,Austin Hooper,Chicago Bears,Kenny Stills,132.82,157.28
Russell Wilson,Christian McCaffrey,Latavius Murray,Julian Edelman,Courtland Sutton,Jarvis Landry,Benjamin Watson,Philadelphia Eagles,James White,132.82,160.58
Russell Wilson,Saquon Barkley,Phillip Lindsay,DeAndre Hopkins,Courtland Sutton,Tyler Boyd,Eric Ebron,Jacksonville Jaguars,Daesean Hamilton,132.81,125.08
Russell Wilson,Christian McCaffrey,Carlos Hyde,Michael Thomas,Mike Evans,Courtland Sutton,Jonnu Smith,Chicago Bears,Anthony Firkser,132.8,171.88
Deshaun Watson,Chris Carson,Nick Chubb,Tyler Lockett,Kenny Stills,Keke Coutee,Hunter Henry,Chicago Bears,Tevin Coleman,132.79,136.26
Matt Schaub,Todd Gurley,Chris Carson,DeAndre Hopkins,Michael Thomas,Larry Fitzgerald,Charles Clay,Los Angeles Chargers,David Montgomery,132.79,157.3
Carson Wentz,Latavius Murray,Melvin Gordon,Michael Thomas,Cooper Kupp,Mike Evans,Zach Ertz,Indianapolis Colts,Dawson Knox,132.78,190.58
Tom Brady,Latavius Murray,Devonta Freeman,DeAndre Hopkins,Julian Edelman,Odell Beckham Jr,Jonnu Smith,Houston Texans,James White,132.77,169.56
Deshaun Watson,Chris Carson,Nick Chubb,T.Y. Hilton,D.J. Chark,Jamison Crowder,Evan Engram,Carolina Panthers,Dede Westbrook,132.77,108.26
Drew Brees,Christian McCaffrey,Chase Edmonds,Michael Thomas,Larry Fitzgerald,Corey Davis,Eric Ebron,Jacksonville Jaguars,Phillip Dorsett,132.76,126.62
Mitch Trubisky,Saquon Barkley,Derrick Henry,Michael Thomas,Golden Tate,Kenny Stills,Evan Engram,Los Angeles Chargers,Danny Amendola,132.75,138.22
Russell Wilson,Christian McCaffrey,Le'Veon Bell,Cooper Kupp,Tyler Boyd,Alex Erickson,Cameron Brate,New York Giants,Devonta Freeman,132.73,150.58
Philip Rivers,Nick Chubb,Austin Ekeler,Michael Thomas,Cooper Kupp,Allen Robinson,Trey Burton,New York Giants,Courtland Sutton,132.72,137.34
Deshaun Watson,Todd Gurley,Joe Mixon,DeAndre Hopkins,Marvin Jones,Courtland Sutton,Darren Waller,Jacksonville Jaguars,Jonnu Smith,132.71,141.06
Drew Brees,Derrick Henry,Ty Johnson,Michael Thomas,Julian Edelman,Christian Kirk,Austin Hooper,Detroit Lions,Hunter Henry,132.7,155.82
Ryan Tannehill,Leonard Fournette,Derrick Henry,Mike Evans,Marvin Jones,A.J. Brown,Darren Waller,Jacksonville Jaguars,Latavius Murray,132.7,173.22
Carson Wentz,Le'Veon Bell,Austin Ekeler,John Brown,Courtland Sutton,Alshon Jeffery,Darren Waller,Tennessee Titans,Latavius Murray,132.7,121.88
Andy Dalton,Todd Gurley,Derrick Henry,Michael Thomas,T.Y. Hilton,Tyler Boyd,Zach Ertz,Chicago Bears,Alex Erickson,132.7,114.06
Ryan Tannehill,Leonard Fournette,James White,Michael Thomas,Cooper Kupp,Robert Woods,CJ Uzomah,Carolina Panthers,Courtland Sutton,132.69,139.62
Deshaun Watson,Christian McCaffrey,Derrick Henry,Allen Robinson,Golden Tate,Keke Coutee,Foster Moreau,Tennessee Titans,Latavius Murray,132.69,146.96
Matt Schaub,Le'Veon Bell,Ty Johnson,Michael Thomas,Julio Jones,Calvin Ridley,Hunter Henry,Chicago Bears,Ted Ginn,132.68,127.1
Deshaun Watson,Christian McCaffrey,Le'Veon Bell,Kenny Stills,Dede Westbrook,Keke Coutee,Evan Engram,New Orleans Saints,Joe Mixon,132.67,109.66
Daniel Jones,Chris Carson,Latavius Murray,Cooper Kupp,Kenny Golladay,Golden Tate,Cameron Brate,Tennessee Titans,Phillip Lindsay,132.66,203.48
Russell Wilson,Christian McCaffrey,Sony Michel,DeAndre Hopkins,Michael Thomas,Phillip Dorsett,Benjamin Watson,Oakland Raiders,Jakobi Meyers,132.65,124.18
Deshaun Watson,Melvin Gordon,Sony Michel,DeAndre Hopkins,Michael Thomas,Curtis Samuel,Greg Olsen,Indianapolis Colts,Emmanuel Sanders,132.64,133.16
Andy Dalton,Saquon Barkley,Le'Veon Bell,Kenny Golladay,Courtland Sutton,Tyler Boyd,Tyler Higbee,San Francisco 49ers,Latavius Murray,132.64,169.76
Sam Darnold,Chris Carson,Marlon Mack,Michael Thomas,Kenny Golladay,Dede Westbrook,Austin Hooper,Chicago Bears,Demaryius Thomas,132.63,143.02
Jameis Winston,Le'Veon Bell,Phillip Lindsay,Michael Thomas,Kenny Golladay,Golden Tate,Zach Ertz,Los Angeles Chargers,Darius Slayton,132.63,156.54
Deshaun Watson,Latavius Murray,Carlos Hyde,Chris Godwin,T.Y. Hilton,D.J. Moore,George Kittle,Tennessee Titans,Curtis Samuel,132.63,136.46
Kyler Murray,Le'Veon Bell,Latavius Murray,Cooper Kupp,Larry Fitzgerald,Christian Kirk,Darren Waller,Houston Texans,Hunter Henry,132.62,132.7
Russell Wilson,Todd Gurley,Sony Michel,DeAndre Hopkins,Chris Godwin,Corey Davis,Cameron Brate,Los Angeles Rams,Mike Williams,132.62,96.68
Deshaun Watson,Saquon Barkley,Le'Veon Bell,T.Y. Hilton,Courtland Sutton,Ted Ginn,Eric Ebron,New Orleans Saints,James White,132.62,111.86
Daniel Jones,Leonard Fournette,Nick Chubb,Michael Thomas,John Brown,Danny Amendola,T.J. Hockenson,Tennessee Titans,James White,132.61,152.78
Matthew Stafford,Leonard Fournette,Ty Johnson,Michael Thomas,Robert Woods,John Brown,Gerald Everett,Tampa Bay Buccaneers,Auden Tate,132.6,119.68
Russell Wilson,Latavius Murray,Devonta Freeman,Julio Jones,T.Y. Hilton,Calvin Ridley,Zach Ertz,Indianapolis Colts,Mike Williams,132.59,142.08
Deshaun Watson,Derrick Henry,Devonta Freeman,Michael Thomas,Tyler Lockett,Calvin Ridley,Greg Olsen,Buffalo Bills,Jaron Brown,132.59,122.86
Andy Dalton,Chris Carson,Carlos Hyde,Michael Thomas,Tyler Lockett,Julian Edelman,Josh Hill,Detroit Lions,Larry Fitzgerald,132.58,141.96
Russell Wilson,Chris Carson,Phillip Lindsay,DeAndre Hopkins,Tyler Lockett,D.K. Metcalf,Jonnu Smith,Carolina Panthers,D.J. Moore,132.58,135.08
Daniel Jones,Derrick Henry,Devonta Freeman,Michael Thomas,John Brown,Marvin Jones,Evan Engram,Seattle Seahawks,Hunter Henry,132.57,136.28
Jared Goff,Josh Jacobs,Devonta Freeman,Michael Thomas,Cooper Kupp,Robert Woods,Jonnu Smith,New York Jets,Kenny Stills,132.56,155.68
Kyler Murray,Le'Veon Bell,Nick Chubb,Michael Thomas,Kenny Golladay,Jamison Crowder,Darren Waller,New York Giants,Austin Carr,132.56,119.4
Mitch Trubisky,Christian McCaffrey,Le'Veon Bell,Chris Godwin,Mike Williams,Anthony Miller,Austin Hooper,Seattle Seahawks,Latavius Murray,132.55,143.22
Tom Brady,Austin Ekeler,Devonta Freeman,Michael Thomas,Julian Edelman,Kenny Golladay,Ricky Seals-Jones,New Orleans Saints,Mike Williams,132.54,153.76
Kyle Allen,Chris Carson,Le'Veon Bell,Golden Tate,Courtland Sutton,Curtis Samuel,George Kittle,Jacksonville Jaguars,Latavius Murray,132.54,129.42
Russell Wilson,James White,Ty Johnson,DeAndre Hopkins,Golden Tate,Marvin Jones,Evan Engram,Houston Texans,Tyler Boyd,132.54,106.78
Daniel Jones,Leonard Fournette,Todd Gurley,Michael Thomas,Tyler Boyd,Cole Beasley,Evan Engram,Tampa Bay Buccaneers,Darius Slayton,132.54,157.38
Gardner Minshew,Latavius Murray,Phillip Lindsay,DeAndre Hopkins,Chris Godwin,Tyrell Williams,Darren Waller,Seattle Seahawks,Demaryius Thomas,132.53,159.96
Kyler Murray,Todd Gurley,Latavius Murray,Michael Thomas,Tyler Lockett,Pharoh Cooper,Hunter Henry,Atlanta Falcons,Phillip Lindsay,132.52,132.8
Drew Brees,Saquon Barkley,Duke Johnson,Michael Thomas,Courtland Sutton,Jamison Crowder,Evan Engram,Indianapolis Colts,Christian Kirk,132.52,155.32
Russell Wilson,Latavius Murray,Devonta Freeman,DeAndre Hopkins,Cooper Kupp,John Brown,Dawson Knox,New York Jets,Cole Beasley,132.52,161.98
Jared Goff,Derrick Henry,Latavius Murray,Cooper Kupp,Julian Edelman,Tyler Boyd,Evan Engram,Denver Broncos,Corey Davis,132.52,176.08
Matthew Stafford,Latavius Murray,Josh Jacobs,DeAndre Hopkins,Tyler Lockett,Calvin Ridley,Eric Ebron,Tennessee Titans,D.K. Metcalf,132.51,166.98
Jared Goff,Nick Chubb,Austin Ekeler,Michael Thomas,Kenny Golladay,Auden Tate,Gerald Everett,Seattle Seahawks,Tevin Coleman,132.51,179.28
Russell Wilson,Christian McCaffrey,Melvin Gordon,Michael Thomas,Tyrell Williams,Dede Westbrook,Jordan Akins,Tennessee Titans,Keke Coutee,132.5,120.08
Deshaun Watson,Chris Carson,Nick Chubb,DeAndre Hopkins,John Brown,Tyler Boyd,Zach Ertz,New York Giants,Dallas Goedert,132.5,129.86
Russell Wilson,Leonard Fournette,Chris Carson,Chris Godwin,Kenny Stills,Adam Humphries,Jonnu Smith,Chicago Bears,Austin Ekeler,132.5,106.18
Matthew Stafford,Todd Gurley,Latavius Murray,Tyler Lockett,Julian Edelman,Golden Tate,Evan Engram,Buffalo Bills,Cameron Brate,132.5,164.68
Russell Wilson,Le'Veon Bell,Derrick Henry,Michael Thomas,Golden Tate,Christian Kirk,Charles Clay,New England Patriots,Dede Westbrook,132.49,127.88
Drew Brees,Devonta Freeman,Melvin Gordon,DeAndre Hopkins,Michael Thomas,Cooper Kupp,Tyler Eifert,Denver Broncos,Auden Tate,132.49,182.62
Kyler Murray,Chase Edmonds,Carlos Hyde,Michael Thomas,Kenny Golladay,T.Y. Hilton,Austin Hooper,Oakland Raiders,Larry Fitzgerald,132.48,116.0
Jimmy Garoppolo,Saquon Barkley,Leonard Fournette,Michael Thomas,D.J. Moore,Mike Williams,Greg Olsen,Denver Broncos,Ty Johnson,132.48,127.0
Deshaun Watson,Austin Ekeler,Latavius Murray,D.J. Chark,Courtland Sutton,Robby Anderson,George Kittle,San Francisco 49ers,Dede Westbrook,132.47,147.66
Jared Goff,Nick Chubb,Chase Edmonds,Tyler Lockett,T.Y. Hilton,Courtland Sutton,Jack Doyle,Indianapolis Colts,Latavius Murray,132.47,138.38
Gardner Minshew,Todd Gurley,Latavius Murray,Cooper Kupp,Chris Godwin,Golden Tate,Jonnu Smith,San Francisco 49ers,Corey Davis,132.47,179.56
Deshaun Watson,Chris Carson,James White,DeAndre Hopkins,Kenny Golladay,Allen Robinson,Hunter Henry,New York Jets,Jordan Akins,132.46,137.86
Daniel Jones,Chris Carson,Latavius Murray,DeAndre Hopkins,Marvin Jones,Darius Slayton,Darren Waller,Tampa Bay Buccaneers,Sony Michel,132.44,158.48
Russell Wilson,Le'Veon Bell,Nick Chubb,Tyrell Williams,Tyler Boyd,Kenny Stills,Darren Waller,Chicago Bears,Dede Westbrook,132.43,87.18
Tom Brady,Nick Chubb,Derrick Henry,DeAndre Hopkins,Courtland Sutton,Dede Westbrook,Darren Waller,Indianapolis Colts,Keke Coutee,132.41,93.66
Ryan Tannehill,Christian McCaffrey,Chris Carson,T.Y. Hilton,Courtland Sutton,Daesean Hamilton,Austin Hooper,Los Angeles Chargers,Chase Edmonds,132.41,113.32
Philip Rivers,Latavius Murray,Sony Michel,Michael Thomas,Julio Jones,Golden Tate,Hunter Henry,New England Patriots,Trey Burton,132.4,165.44
Deshaun Watson,Saquon Barkley,Le'Veon Bell,Michael Thomas,Mike Evans,Auden Tate,Josh Hill,Denver Broncos,Austin Carr,132.4,165.96
Carson Wentz,Le'Veon Bell,Derrick Henry,Michael Thomas,Cooper Kupp,John Brown,Dallas Goedert,New York Giants,James White,132.38,138.98
Russell Wilson,Chris Carson,Ty Johnson,Chris Godwin,T.Y. Hilton,D.J. Chark,Eric Ebron,Indianapolis Colts,Courtland Sutton,132.37,95.88
Deshaun Watson,Chase Edmonds,Miles Sanders,DeAndre Hopkins,Michael Thomas,Marvin Jones,Darren Fells,Buffalo Bills,Auden Tate,132.37,154.56
Matthew Stafford,Christian McCaffrey,Josh Jacobs,Michael Thomas,Tyrell Williams,Mike Williams,Darren Waller,Detroit Lions,Foster Moreau,132.35,148.38
Matt Schaub,Christian McCaffrey,Tevin Coleman,Michael Thomas,Tyler Lockett,Julian Edelman,Jacob Hollister,Los Angeles Chargers,Mike Williams,132.35,196.2
Matthew Stafford,Christian McCaffrey,Devonta Freeman,Tyler Lockett,Kenny Golladay,Corey Davis,Evan Engram,Seattle Seahawks,Demaryius Thomas,132.35,163.58
Andy Dalton,Derrick Henry,David Montgomery,Michael Thomas,Chris Godwin,Mike Evans,George Kittle,Cleveland Browns,Corey Davis,132.35,166.06
Jameis Winston,Christian McCaffrey,Nick Chubb,Michael Thomas,Robert Woods,Austin Carr,Josh Hill,Arizona Cardinals,Latavius Murray,132.34,158.64
Russell Wilson,Todd Gurley,Marlon Mack,Michael Thomas,Larry Fitzgerald,Courtland Sutton,Evan Engram,Denver Broncos,Austin Carr,132.33,108.28
Ryan Tannehill,Derrick Henry,James White,DeAndre Hopkins,Michael Thomas,Calvin Ridley,Austin Hooper,Tennessee Titans,David Moore,132.33,140.82
Josh Allen,Josh Jacobs,Ty Johnson,DeAndre Hopkins,Michael Thomas,Alshon Jeffery,Dallas Goedert,Chicago Bears,Tyler Boyd,132.33,126.76
Jameis Winston,Christian McCaffrey,Devonta Freeman,Chris Godwin,Tyler Lockett,Courtland Sutton,Jonnu Smith,Houston Texans,Dede Westbrook,132.32,133.34
Matthew Stafford,Leonard Fournette,Marlon Mack,DeAndre Hopkins,T.Y. Hilton,Tyler Boyd,Jordan Akins,Tennessee Titans,Kenny Stills,132.31,128.38
Tom Brady,Chris Carson,Le'Veon Bell,DeAndre Hopkins,D.J. Chark,Kenny Stills,Greg Olsen,Jacksonville Jaguars,Keke Coutee,132.31,108.16
Deshaun Watson,Le'Veon Bell,Latavius Murray,Mike Evans,Golden Tate,Marvin Jones,Zach Ertz,Houston Texans,Danny Amendola,132.3,163.96
