QB,RB,RB,WR,WR,WR,TE,DST,FLEX,PROJ,ACTUAL
Drew Brees,Mark Ingram,Tarik Cohen,Michael Thomas,Davante Adams,Robert Woods,Mike Gesicki,Tampa Bay Buccaneers,Calvin Ridley,134.5,122.58
Jameis Winston,Christian McCaffrey,David Montgomery,Michael Thomas,Allen Robinson,Anthony Miller,Trey Burton,Indianapolis Colts,Kareem Hunt,134.5,128.32
Kyler Murray,Aaron Jones,David Johnson,Michael Thomas,Robert Woods,Josh Reynolds,Travis Kelce,Cleveland Browns,Vance McDonald,134.49,141.46
Kyler Murray,Todd Gurley,Devonta Freeman,Michael Thomas,Mike Evans,Larry Fitzgerald,Tyler Eifert,Tampa Bay Buccaneers,D.J. Moore,134.48,144.36
Jameis Winston,David Johnson,Joe Mixon,Michael Thomas,Cooper Kupp,Golden Tate,Ryan Griffin,Indianapolis Colts,Robby Anderson,134.47,111.02
Patrick Mahomes,Saquon Barkley,David Johnson,Christian Kirk,Sammy Watkins,Josh Reynolds,Travis Kelce,New York Giants,Devonta Freeman,134.41,130.04
Patrick Mahomes,Alvin Kamara,Kareem Hunt,Michael Thomas,Cooper Kupp,JuJu Smith-Schuster,Tyler Higbee,Pittsburgh Steelers,Jamison Crowder,134.41,150.54
Daniel Jones,Alvin Kamara,Derrick Henry,Michael Thomas,Golden Tate,Robert Woods,Rhett Ellison,New York Giants,Curtis Samuel,134.4,179.72
Lamar Jackson,Alvin Kamara,Aaron Jones,Michael Thomas,Jarvis Landry,Willie Snead,Mark Andrews,Cincinnati Bengals,Allen Hurns,134.37,162.72
Lamar Jackson,Le'Veon Bell,Devin Singletary,Michael Thomas,Cooper Kupp,Jarvis Landry,Demetrius Harris,Los Angeles Rams,Cole Beasley,134.37,149.32
Jameis Winston,Saquon Barkley,Devin Singletary,Chris Godwin,Christian Kirk,Devante Parker,Mark Andrews,Buffalo Bills,Josh Reynolds,134.37,141.72
Ryan Tannehill,Alvin Kamara,Kalen Ballage,Michael Thomas,Mike Evans,Sammy Watkins,Gerald Everett,New Orleans Saints,Adam Humphries,134.37,124.44
Patrick Mahomes,Alvin Kamara,Jaylen Samuels,Davante Adams,Sammy Watkins,Devante Parker,Austin Hooper,New York Jets,Adam Humphries,134.36,136.04
Patrick Mahomes,Christian McCaffrey,Devin Singletary,Chris Godwin,Golden Tate,Ted Ginn,Jonnu Smith,Indianapolis Colts,Adam Humphries,134.35,132.64
Drew Brees,Derrick Henry,Jaylen Samuels,Michael Thomas,Julio Jones,JuJu Smith-Schuster,Trey Burton,Detroit Lions,Albert Wilson,134.34,111.08
Drew Brees,Christian McCaffrey,David Montgomery,Chris Godwin,Jamison Crowder,Robby Anderson,Rhett Ellison,New York Giants,Damien Williams,134.33,104.28
Drew Brees,Nick Chubb,Devin Singletary,Julio Jones,Calvin Ridley,D.J. Moore,Travis Kelce,New York Giants,Auden Tate,134.33,107.28
Jameis Winston,Aaron Jones,Devonta Freeman,Mike Evans,Sammy Watkins,Robby Anderson,Travis Kelce,Pittsburgh Steelers,A.J. Brown,134.32,131.02
Jameis Winston,Alvin Kamara,David Montgomery,Chris Godwin,Robert Woods,D.J. Moore,Gerald Everett,Chicago Bears,Josh Reynolds,134.32,129.32
Jameis Winston,Derrick Henry,David Johnson,Michael Thomas,Davante Adams,Devante Parker,Greg Olsen,New Orleans Saints,Allen Lazard,134.32,151.82
Jared Goff,David Montgomery,Devin Singletary,Michael Thomas,Cooper Kupp,Davante Adams,Jonnu Smith,Atlanta Falcons,JuJu Smith-Schuster,134.31,98.12
Lamar Jackson,Christian McCaffrey,David Montgomery,Michael Thomas,Chester Rogers,Tre'Quan Smith,Jared Cook,Tennessee Titans,Devin Singletary,134.3,139.52
Jameis Winston,Aaron Jones,Ronald Jones II,Michael Thomas,Tyreek Hill,Christian Kirk,Maxx Williams,Detroit Lions,Tyler Boyd,134.28,202.92
Patrick Mahomes,Derrick Henry,Ty Johnson,Michael Thomas,Mike Evans,JuJu Smith-Schuster,Gerald Everett,Cleveland Browns,James Washington,134.27,159.44
Lamar Jackson,Nick Chubb,David Montgomery,Tyreek Hill,Sammy Watkins,Devante Parker,Travis Kelce,New York Jets,Ted Ginn,134.27,151.52
Patrick Mahomes,Saquon Barkley,Devin Singletary,Tyreek Hill,Julio Jones,Devante Parker,Tyler Eifert,Cleveland Browns,Adam Humphries,134.26,129.04
Lamar Jackson,Damien Williams,Joe Mixon,Michael Thomas,Cooper Kupp,JuJu Smith-Schuster,Gerald Everett,Tennessee Titans,D.J. Moore,134.24,156.82
Lamar Jackson,Saquon Barkley,Joe Mixon,Michael Thomas,Chris Godwin,Cole Beasley,CJ Uzomah,Buffalo Bills,Auden Tate,134.24,129.22
Lamar Jackson,Marlon Mack,Joe Mixon,Michael Thomas,Odell Beckham Jr,Marquise Brown,Greg Olsen,Chicago Bears,Tyler Boyd,134.23,160.62
Drew Brees,Saquon Barkley,Devin Singletary,Julio Jones,Sammy Watkins,Robby Anderson,Mark Andrews,Chicago Bears,Ted Ginn,134.23,82.48
Matt Ryan,Aaron Jones,Le'Veon Bell,Michael Thomas,Devante Parker,Robby Anderson,Travis Kelce,Arizona Cardinals,Tre'Quan Smith,134.23,136.68
Baker Mayfield,Christian McCaffrey,Devonta Freeman,Michael Thomas,Mike Evans,Cole Beasley,Demetrius Harris,Cleveland Browns,Auden Tate,134.22,122.72
Ryan Tannehill,Saquon Barkley,Kalen Ballage,Michael Thomas,Tyreek Hill,Christian Kirk,Mark Andrews,Atlanta Falcons,A.J. Brown,134.22,180.54
Kyler Murray,Nick Chubb,Devonta Freeman,Michael Thomas,Julio Jones,Sammy Watkins,Jared Cook,Pittsburgh Steelers,Josh Reynolds,134.19,154.16
Drew Brees,Jaylen Samuels,Damien Williams,Tyreek Hill,D.J. Moore,Sammy Watkins,Travis Kelce,Cleveland Browns,Jamison Crowder,134.19,145.08
Patrick Mahomes,Mark Ingram,Nick Chubb,Michael Thomas,Allen Robinson,Jamison Crowder,Jonnu Smith,New York Jets,Tajae Sharpe,134.16,147.24
Aaron Rodgers,Derrick Henry,Ty Johnson,Michael Thomas,Julio Jones,D.J. Moore,Austin Hooper,Cincinnati Bengals,Tyler Boyd,134.16,138.02
Matt Ryan,Saquon Barkley,Nick Chubb,Michael Thomas,Calvin Ridley,Josh Reynolds,Mark Andrews,Arizona Cardinals,Jakeem Grant,134.15,123.38
Patrick Mahomes,Saquon Barkley,David Johnson,Michael Thomas,Allen Robinson,Taylor Gabriel,OJ Howard,Chicago Bears,Anthony Miller,134.1,125.94
Jameis Winston,Christian McCaffrey,Devonta Freeman,Tyreek Hill,Jarvis Landry,A.J. Brown,Jonnu Smith,Cleveland Browns,Joe Mixon,134.09,152.72
Jameis Winston,Saquon Barkley,Ty Johnson,Michael Thomas,Mike Evans,Russell Gage,Mark Andrews,Cincinnati Bengals,Jared Cook,134.08,119.72
Drew Brees,Saquon Barkley,Nick Chubb,Michael Thomas,JuJu Smith-Schuster,Marquise Brown,Nick Boyle,Cincinnati Bengals,Auden Tate,134.07,110.68
Jameis Winston,Le'Veon Bell,Derrick Henry,Mike Evans,Davante Adams,Darius Slayton,OJ Howard,Cleveland Browns,David Montgomery,134.07,170.02
Drew Brees,Alvin Kamara,David Johnson,Davante Adams,D.J. Moore,Devante Parker,Mark Andrews,Kansas City Chiefs,Curtis Samuel,134.07,127.38
Jameis Winston,Nick Chubb,Derrick Henry,Chris Godwin,JuJu Smith-Schuster,Christian Kirk,Jonnu Smith,Chicago Bears,Tyler Boyd,134.06,165.32
Ryan Fitzpatrick,Nick Chubb,Le'Veon Bell,Michael Thomas,Zach Pascal,D.J. Moore,Mike Gesicki,Baltimore Ravens,Devin Singletary,134.05,144.56
Aaron Rodgers,Alvin Kamara,David Montgomery,Michael Thomas,Alex Erickson,Tre'Quan Smith,Travis Kelce,Carolina Panthers,Austin Hooper,134.04,100.42
Lamar Jackson,Todd Gurley,Devonta Freeman,Michael Thomas,Chris Godwin,Odell Beckham Jr,Dawson Knox,Tennessee Titans,Jarvis Landry,134.02,149.02
Drew Brees,Christian McCaffrey,Devonta Freeman,Mike Evans,Calvin Ridley,Sammy Watkins,Mike Gesicki,Chicago Bears,Tre'Quan Smith,134.02,93.48
Ryan Tannehill,Christian McCaffrey,Devin Singletary,Michael Thomas,JuJu Smith-Schuster,Adam Humphries,Austin Hooper,Buffalo Bills,Russell Gage,133.99,127.94
Patrick Mahomes,Aaron Jones,Nick Chubb,Michael Thomas,Odell Beckham Jr,Jarvis Landry,Demetrius Harris,Atlanta Falcons,Robby Anderson,133.98,160.74
Kyler Murray,Mark Ingram,Devin Singletary,Michael Thomas,Calvin Ridley,Jamison Crowder,Travis Kelce,Chicago Bears,Tre'Quan Smith,133.98,136.96
Daniel Jones,Le'Veon Bell,Jaylen Samuels,Michael Thomas,Golden Tate,Robby Anderson,Mark Andrews,Tampa Bay Buccaneers,A.J. Brown,133.96,147.92
Ryan Tannehill,David Johnson,Devin Singletary,Michael Thomas,Tyreek Hill,Mike Evans,Anthony Firkser,New York Giants,Jamison Crowder,133.95,141.04
Kyler Murray,Le'Veon Bell,David Montgomery,Michael Thomas,Chris Godwin,John Brown,Charles Clay,Buffalo Bills,Kalen Ballage,133.94,125.86
Aaron Rodgers,Marlon Mack,Devin Singletary,Michael Thomas,Mike Evans,D.J. Moore,Jimmy Graham,Atlanta Falcons,Devante Parker,133.94,124.42
Lamar Jackson,Alvin Kamara,Derrick Henry,Mike Evans,Zach Pascal,Devante Parker,Jack Doyle,Chicago Bears,Ted Ginn,133.93,135.52
Jameis Winston,Kalen Ballage,Kareem Hunt,Michael Thomas,Tyreek Hill,Julio Jones,Jared Cook,New Orleans Saints,Jamison Crowder,133.9,159.82
Jameis Winston,Saquon Barkley,Tarik Cohen,Michael Thomas,Chris Godwin,D.J. Moore,Greg Olsen,Carolina Panthers,Jarius Wright,133.88,136.62
Aaron Rodgers,Saquon Barkley,Aaron Jones,Michael Thomas,A.J. Brown,Allen Lazard,Greg Olsen,Arizona Cardinals,Devin Singletary,133.87,119.82
Jameis Winston,Christian McCaffrey,Damien Williams,Julio Jones,D.J. Moore,Devante Parker,Jack Doyle,Chicago Bears,Mike Gesicki,133.86,140.32
Jared Goff,Alvin Kamara,Derrick Henry,Michael Thomas,JuJu Smith-Schuster,D.J. Moore,Mike Gesicki,Buffalo Bills,Josh Reynolds,133.86,138.52
Patrick Mahomes,Le'Veon Bell,David Montgomery,Julio Jones,JuJu Smith-Schuster,Sammy Watkins,Mark Andrews,Buffalo Bills,A.J. Brown,133.85,115.04
Kyler Murray,Christian McCaffrey,Devonta Freeman,Michael Thomas,Marquise Brown,Tyler Boyd,Jack Doyle,Tennessee Titans,Alex Erickson,133.82,154.76
Jameis Winston,Aaron Jones,David Johnson,Mike Evans,Julio Jones,Christian Kirk,Mike Gesicki,Cincinnati Bengals,Jamison Crowder,133.82,138.42
Lamar Jackson,Alvin Kamara,Ronald Jones II,Michael Thomas,John Brown,Jamison Crowder,CJ Uzomah,New Orleans Saints,Tyler Boyd,133.82,150.62
Drew Brees,Saquon Barkley,Devin Singletary,Mike Evans,Golden Tate,JuJu Smith-Schuster,Rhett Ellison,Tampa Bay Buccaneers,Jamison Crowder,133.81,103.98
Drew Brees,Saquon Barkley,Jamaal Williams,Michael Thomas,Julio Jones,Alex Erickson,Vance McDonald,Kansas City Chiefs,Tajae Sharpe,133.8,78.58
Patrick Mahomes,Saquon Barkley,Devin Singletary,Mike Evans,Calvin Ridley,Sammy Watkins,OJ Howard,Indianapolis Colts,A.J. Brown,133.79,104.34
Patrick Mahomes,Saquon Barkley,Nick Chubb,Tyreek Hill,Tyler Boyd,Ted Ginn,Jonnu Smith,Kansas City Chiefs,Damien Williams,133.78,133.64
Matt Ryan,Alvin Kamara,Kalen Ballage,Michael Thomas,Chris Godwin,Golden Tate,Jared Cook,Arizona Cardinals,Auden Tate,133.76,137.58
Daniel Jones,Marlon Mack,Devin Singletary,Michael Thomas,Chris Godwin,Jamison Crowder,Mike Gesicki,New Orleans Saints,Robby Anderson,133.76,125.12
Drew Brees,Nick Chubb,Le'Veon Bell,Chris Godwin,Larry Fitzgerald,Christian Kirk,Jack Doyle,Kansas City Chiefs,Devin Singletary,133.76,141.08
Baker Mayfield,Jaylen Samuels,Devin Singletary,Michael Thomas,Odell Beckham Jr,Tyler Boyd,Travis Kelce,Baltimore Ravens,Cole Beasley,133.76,142.62
Drew Brees,Christian McCaffrey,David Johnson,Mike Evans,Devante Parker,Albert Wilson,Eric Ebron,Cleveland Browns,Devin Singletary,133.74,87.28
Matt Ryan,Nick Chubb,David Montgomery,Michael Thomas,Davante Adams,Christian Kirk,Jared Cook,Detroit Lions,Darius Slayton,133.74,188.98
Drew Brees,Aaron Jones,Ty Johnson,Michael Thomas,Mike Evans,John Brown,Dawson Knox,Tampa Bay Buccaneers,Cole Beasley,133.73,124.68
Aaron Rodgers,Alvin Kamara,Nick Chubb,Michael Thomas,Tyler Boyd,Diontae Johnson,Gerald Everett,Cleveland Browns,Josh Reynolds,133.72,121.02
Lamar Jackson,Alvin Kamara,David Montgomery,John Brown,Jarvis Landry,Robby Anderson,Travis Kelce,Chicago Bears,Cole Beasley,133.72,134.22
Drew Brees,Mark Ingram,Todd Gurley,Michael Thomas,Odell Beckham Jr,Alex Erickson,Austin Hooper,Cleveland Browns,Kalen Ballage,133.71,93.58
Jameis Winston,Jaylen Samuels,Devonta Freeman,Tyreek Hill,Davante Adams,Adam Humphries,Travis Kelce,New York Giants,Ronald Jones II,133.66,150.32
Drew Brees,Saquon Barkley,David Montgomery,Julio Jones,Jamison Crowder,Curtis Samuel,Austin Hooper,Indianapolis Colts,Kareem Hunt,133.66,103.18
Drew Brees,Mark Ingram,Derrick Henry,Michael Thomas,Larry Fitzgerald,Russell Gage,Greg Olsen,Indianapolis Colts,David Montgomery,133.65,141.38
Baker Mayfield,Saquon Barkley,Aaron Jones,Michael Thomas,Calvin Ridley,Devante Parker,Tyler Eifert,Indianapolis Colts,Ted Ginn,133.63,122.32
Jameis Winston,Todd Gurley,Ronald Jones II,Michael Thomas,Allen Robinson,Russell Gage,Travis Kelce,New York Jets,Austin Hooper,133.62,154.52
Matt Ryan,Aaron Jones,Jaylen Samuels,Michael Thomas,Cooper Kupp,Tyler Boyd,Jonnu Smith,Buffalo Bills,Russell Gage,133.62,111.58
Jameis Winston,Nick Chubb,Joe Mixon,Mike Evans,Golden Tate,Christian Kirk,Austin Hooper,New York Giants,A.J. Brown,133.61,153.42
Patrick Mahomes,Derrick Henry,Devin Singletary,Cooper Kupp,D.J. Moore,Sammy Watkins,Travis Kelce,Buffalo Bills,Robby Anderson,133.58,138.64
Ryan Fitzpatrick,Saquon Barkley,David Johnson,Michael Thomas,Chris Godwin,JuJu Smith-Schuster,Mike Gesicki,New York Jets,Allen Hurns,133.57,101.16
Jameis Winston,Christian McCaffrey,Ty Johnson,Michael Thomas,Golden Tate,Christian Kirk,Jonnu Smith,Tampa Bay Buccaneers,Breshad Perriman,133.56,168.52
Kyle Allen,Nick Chubb,David Johnson,Michael Thomas,D.J. Moore,Jarius Wright,Travis Kelce,New Orleans Saints,David Montgomery,133.55,124.38
Lamar Jackson,Alvin Kamara,Jaylen Samuels,Chris Godwin,Tyler Boyd,A.J. Brown,Mark Andrews,Kansas City Chiefs,Ted Ginn,133.55,112.92
Lamar Jackson,Nick Chubb,Devonta Freeman,Mike Evans,Davante Adams,Christian Kirk,OJ Howard,Kansas City Chiefs,Jarvis Landry,133.55,177.52
Lamar Jackson,Alvin Kamara,David Montgomery,Mike Evans,Chris Godwin,Adam Humphries,OJ Howard,Carolina Panthers,Joe Mixon,133.54,126.52
Patrick Mahomes,Le'Veon Bell,Jamaal Williams,Michael Thomas,Cooper Kupp,Adam Humphries,Austin Hooper,Green Bay Packers,Tajae Sharpe,133.53,116.14
Jameis Winston,Saquon Barkley,Alvin Kamara,D.J. Moore,Christian Kirk,Jamison Crowder,OJ Howard,Kansas City Chiefs,Tyler Boyd,133.52,162.62
Drew Brees,Alvin Kamara,Marlon Mack,Michael Thomas,Allen Robinson,Justin Hardy,Jonnu Smith,Kansas City Chiefs,Ronald Jones II,133.5,117.48
Mason Rudolph,Le'Veon Bell,David Montgomery,Michael Thomas,Mike Evans,Diontae Johnson,Mark Andrews,New Orleans Saints,Josh Reynolds,133.5,124.38
Ryan Fitzpatrick,Christian McCaffrey,Derrick Henry,Michael Thomas,A.J. Brown,Albert Wilson,Eric Ebron,Kansas City Chiefs,David Montgomery,133.5,135.76
Kyler Murray,Saquon Barkley,David Johnson,Mike Evans,Christian Kirk,Adam Humphries,Austin Hooper,Arizona Cardinals,Devin Singletary,133.48,130.86
Jameis Winston,Saquon Barkley,Marlon Mack,Sammy Watkins,Tyler Boyd,Adam Humphries,Travis Kelce,Cleveland Browns,Mark Andrews,133.48,118.02
Drew Brees,Aaron Jones,Jaylen Samuels,Julio Jones,Chris Godwin,Calvin Ridley,Rhett Ellison,Arizona Cardinals,Ronald Jones II,133.48,117.58
Drew Brees,Jaylen Samuels,Devonta Freeman,Michael Thomas,Tyreek Hill,Odell Beckham Jr,Jack Doyle,New Orleans Saints,Jaeden Graham,133.47,120.58
Patrick Mahomes,Jamaal Williams,Damien Williams,Michael Thomas,Allen Robinson,Golden Tate,Travis Kelce,Indianapolis Colts,Anthony Firkser,133.47,165.44
Matt Ryan,Le'Veon Bell,Jaylen Samuels,Michael Thomas,Mike Evans,Jamison Crowder,Jared Cook,Cleveland Browns,Tyler Eifert,133.47,127.28
Daniel Jones,Alvin Kamara,David Montgomery,Michael Thomas,Julio Jones,Cole Beasley,Gerald Everett,Buffalo Bills,Russell Gage,133.46,135.32
Lamar Jackson,Marlon Mack,Derrick Henry,Michael Thomas,Mike Evans,Christian Kirk,Tanner Hudson,Tampa Bay Buccaneers,Allen Hurns,133.46,174.12
Patrick Mahomes,Alvin Kamara,Le'Veon Bell,Chris Godwin,Golden Tate,D.J. Moore,Rhett Ellison,New York Jets,Darius Slayton,133.46,187.24
Jameis Winston,Christian McCaffrey,Alvin Kamara,Zach Pascal,Tyler Boyd,Jakeem Grant,Jack Doyle,Arizona Cardinals,David Montgomery,133.46,116.52
Kyler Murray,Saquon Barkley,Marlon Mack,Michael Thomas,Golden Tate,Darius Slayton,Rhett Ellison,Buffalo Bills,Alex Erickson,133.45,154.36
Patrick Mahomes,Jaylen Samuels,Devin Singletary,Tyreek Hill,Mike Evans,Jarvis Landry,Travis Kelce,Atlanta Falcons,Demaryius Thomas,133.44,165.64
Patrick Mahomes,Christian McCaffrey,Derrick Henry,Golden Tate,Christian Kirk,Robby Anderson,Rhett Ellison,Kansas City Chiefs,Devonta Freeman,133.44,185.44
Mitch Trubisky,Saquon Barkley,David Montgomery,Michael Thomas,Allen Robinson,Tyler Boyd,T.J. Hockenson,New York Jets,Damien Williams,133.43,130.42
Daniel Jones,Christian McCaffrey,Ronald Jones II,Michael Thomas,Devante Parker,Auden Tate,Austin Hooper,Los Angeles Rams,Ted Ginn,133.42,167.92
Ryan Tannehill,Alvin Kamara,Le'Veon Bell,Michael Thomas,Tyreek Hill,Alex Erickson,Jonnu Smith,Pittsburgh Steelers,Josh Reynolds,133.43,160.54
Daniel Jones,Christian McCaffrey,Devonta Freeman,Michael Thomas,John Brown,Robby Anderson,Ryan Griffin,Chicago Bears,Adam Humphries,133.42,135.32
Kyle Allen,Jaylen Samuels,Ty Johnson,Michael Thomas,Mike Evans,Davante Adams,Vance McDonald,Kansas City Chiefs,D.J. Moore,133.4,126.88
Lamar Jackson,Alvin Kamara,Derrick Henry,Michael Thomas,Calvin Ridley,Demaryius Thomas,Jared Cook,Indianapolis Colts,OJ Howard,133.38,174.32
Daniel Jones,David Johnson,Ty Johnson,Michael Thomas,Chris Godwin,Calvin Ridley,Austin Hooper,New York Giants,Sammy Watkins,133.38,113.32
Baker Mayfield,Nick Chubb,Jamaal Williams,Michael Thomas,Julio Jones,Christian Kirk,Mark Andrews,Buffalo Bills,Ted Ginn,133.35,152.72
Matt Ryan,Nick Chubb,Derrick Henry,Michael Thomas,John Brown,Robby Anderson,Austin Hooper,New York Giants,Mike Gesicki,133.34,132.28
Drew Brees,Aaron Jones,Jaylen Samuels,Davante Adams,D.J. Moore,Christian Kirk,Jimmy Graham,Chicago Bears,Devin Singletary,133.33,156.28
Patrick Mahomes,Alvin Kamara,Tarik Cohen,Michael Thomas,Chris Godwin,Sammy Watkins,Blake Bell,Los Angeles Rams,Diontae Johnson,133.32,146.04
Jameis Winston,Alvin Kamara,Joe Mixon,Michael Thomas,Odell Beckham Jr,John Brown,Dawson Knox,Buffalo Bills,Tarik Cohen,133.3,141.62
Jameis Winston,Marlon Mack,David Johnson,Michael Thomas,John Brown,Christian Kirk,Charles Clay,Los Angeles Rams,Sammy Watkins,133.3,148.82
Lamar Jackson,Aaron Jones,Derrick Henry,Julio Jones,A.J. Brown,Tajae Sharpe,Travis Kelce,Arizona Cardinals,David Montgomery,133.25,145.92
Matt Ryan,Christian McCaffrey,Derrick Henry,Michael Thomas,D.J. Moore,Ted Ginn,Gerald Everett,Arizona Cardinals,Allen Hurns,133.25,165.48
Drew Brees,Christian McCaffrey,Ty Johnson,Michael Thomas,Marquise Brown,Tajae Sharpe,Austin Hooper,Atlanta Falcons,Mark Andrews,133.25,137.68
Jameis Winston,Le'Veon Bell,Damien Williams,Michael Thomas,Julio Jones,Golden Tate,Nick Boyle,Baltimore Ravens,Tre'Quan Smith,133.23,159.72
Drew Brees,Derrick Henry,David Johnson,Mike Evans,Cooper Kupp,Larry Fitzgerald,Rhett Ellison,Chicago Bears,Christian Kirk,133.22,131.88
Kyler Murray,Saquon Barkley,Damien Williams,Michael Thomas,Mike Evans,Curtis Samuel,Charles Clay,New York Giants,Demaryius Thomas,133.22,127.56
Drew Brees,Nick Chubb,Jaylen Samuels,Cooper Kupp,Davante Adams,Josh Reynolds,Gerald Everett,Arizona Cardinals,David Montgomery,133.21,95.08
Lamar Jackson,Christian McCaffrey,Devin Singletary,Tyreek Hill,D.J. Moore,Tyler Boyd,Rhett Ellison,Chicago Bears,Auden Tate,133.21,164.52
Patrick Mahomes,Christian McCaffrey,Jaylen Samuels,Chris Godwin,Sammy Watkins,A.J. Brown,Mike Gesicki,New York Giants,Demaryius Thomas,133.2,115.34
Drew Brees,Nick Chubb,Devonta Freeman,Tyreek Hill,Mike Evans,JuJu Smith-Schuster,Vance McDonald,Cleveland Browns,Josh Reynolds,133.2,106.18
Jameis Winston,Saquon Barkley,Alvin Kamara,Tyreek Hill,Ted Ginn,Adam Humphries,Anthony Firkser,Indianapolis Colts,David Montgomery,133.2,119.22
Drew Brees,Christian McCaffrey,Le'Veon Bell,Tyreek Hill,Adam Humphries,Tajae Sharpe,Greg Olsen,Cleveland Browns,David Montgomery,133.19,128.48
Patrick Mahomes,Aaron Jones,Devin Singletary,Julio Jones,Allen Robinson,Tyler Boyd,Austin Hooper,Buffalo Bills,Ted Ginn,133.19,123.04
Daniel Jones,Saquon Barkley,David Johnson,Michael Thomas,Davante Adams,Robby Anderson,Jonnu Smith,Kansas City Chiefs,Demaryius Thomas,133.19,124.92
Patrick Mahomes,Alvin Kamara,David Johnson,Julio Jones,D.J. Moore,Cole Beasley,Travis Kelce,Cleveland Browns,Tajae Sharpe,133.18,118.04
Baker Mayfield,Alvin Kamara,David Johnson,Michael Thomas,Odell Beckham Jr,JuJu Smith-Schuster,Demetrius Harris,Kansas City Chiefs,David Montgomery,133.17,99.12
Drew Brees,Aaron Jones,Derrick Henry,Tyreek Hill,Calvin Ridley,Christian Kirk,Austin Hooper,Cleveland Browns,Mike Gesicki,133.17,177.88
Drew Brees,Alvin Kamara,Damien Williams,Julio Jones,Chris Godwin,Davante Adams,Tyler Eifert,Cincinnati Bengals,Ted Ginn,133.16,97.38
Jameis Winston,Alvin Kamara,Ronald Jones II,Mike Evans,Chris Godwin,JuJu Smith-Schuster,Jack Doyle,New York Giants,Demaryius Thomas,133.15,124.12
Baker Mayfield,Aaron Jones,Damien Williams,Michael Thomas,John Brown,JuJu Smith-Schuster,Austin Hooper,Arizona Cardinals,Jarvis Landry,133.14,156.52
Drew Brees,Alvin Kamara,Aaron Jones,Michael Thomas,A.J. Brown,Chester Rogers,Jaeden Graham,Atlanta Falcons,Le'Veon Bell,133.14,119.98
Kyler Murray,Jaylen Samuels,Devin Singletary,Michael Thomas,Julio Jones,Allen Robinson,Mark Andrews,Atlanta Falcons,Russell Gage,133.14,142.06
Jameis Winston,Le'Veon Bell,Devonta Freeman,Tyreek Hill,Chris Godwin,Christian Kirk,Greg Olsen,Arizona Cardinals,Jamison Crowder,133.14,184.02
Mason Rudolph,Aaron Jones,Devin Singletary,Michael Thomas,Chris Godwin,JuJu Smith-Schuster,Vance McDonald,Tampa Bay Buccaneers,Tyler Boyd,133.12,123.38
Drew Brees,Ronald Jones II,Tarik Cohen,Mike Evans,Julio Jones,JuJu Smith-Schuster,Austin Hooper,Chicago Bears,D.J. Moore,133.11,122.98
Patrick Mahomes,David Montgomery,Ronald Jones II,Julio Jones,Cooper Kupp,John Brown,Travis Kelce,New York Jets,Jonnu Smith,133.11,129.54
Lamar Jackson,Aaron Jones,David Montgomery,Chris Godwin,Jarvis Landry,Tyler Boyd,Austin Hooper,Indianapolis Colts,Auden Tate,133.11,143.32
Daniel Jones,Marlon Mack,Damien Williams,Michael Thomas,Julio Jones,Calvin Ridley,Vance McDonald,Chicago Bears,Ronald Jones II,133.1,144.12
Jameis Winston,Marlon Mack,David Montgomery,Michael Thomas,Golden Tate,JuJu Smith-Schuster,Gerald Everett,New Orleans Saints,Tyler Higbee,133.09,124.62
Kyler Murray,Saquon Barkley,David Johnson,Michael Thomas,Jarvis Landry,Devante Parker,Eric Ebron,Los Angeles Rams,Chester Rogers,133.08,142.36
Lamar Jackson,Alvin Kamara,Ty Johnson,Michael Thomas,Chris Godwin,Larry Fitzgerald,Charles Clay,Chicago Bears,Jakeem Grant,133.07,124.42
Drew Brees,Christian McCaffrey,Nick Chubb,Julio Jones,Devante Parker,Ted Ginn,Rhett Ellison,New Orleans Saints,Adam Humphries,133.07,100.48
Lamar Jackson,Christian McCaffrey,Ronald Jones II,Michael Thomas,Davante Adams,Jarius Wright,Greg Olsen,Pittsburgh Steelers,Jonnu Smith,133.07,192.02
Aaron Rodgers,Jaylen Samuels,Tarik Cohen,Michael Thomas,Julio Jones,Davante Adams,Rhett Ellison,Baltimore Ravens,Ted Ginn,133.05,126.32
Mason Rudolph,Saquon Barkley,Devonta Freeman,Michael Thomas,Cooper Kupp,Josh Reynolds,Mike Gesicki,Baltimore Ravens,Joe Mixon,133.04,117.48
Lamar Jackson,Mark Ingram,Le'Veon Bell,Michael Thomas,Julio Jones,Adam Humphries,Vance McDonald,Arizona Cardinals,Russell Gage,133.04,130.62
Ryan Fitzpatrick,Saquon Barkley,Ronald Jones II,Michael Thomas,Mike Evans,Allen Robinson,Jack Doyle,Pittsburgh Steelers,Albert Wilson,133.02,143.16
Patrick Mahomes,Christian McCaffrey,Kareem Hunt,Michael Thomas,Julio Jones,Curtis Samuel,Charles Clay,New York Jets,Russell Gage,133.01,155.74
Daniel Jones,Alvin Kamara,Jaylen Samuels,Michael Thomas,Sammy Watkins,Auden Tate,Travis Kelce,Detroit Lions,Tajae Sharpe,133.01,131.12
Kyler Murray,Alvin Kamara,David Montgomery,Chris Godwin,Christian Kirk,Devante Parker,Austin Hooper,Los Angeles Rams,Cole Beasley,133.01,160.36
Lamar Jackson,Marlon Mack,Kareem Hunt,Michael Thomas,Cooper Kupp,Diontae Johnson,Austin Hooper,Indianapolis Colts,Josh Reynolds,133.01,126.22
