QB,RB,RB,WR,WR,WR,TE,DST,FLEX,PROJ,ACTUAL
Baker Mayfield,Saquon Barkley,Leonard Fournette,Chris Godwin,Tyler Lockett,Adam Humphries,David Njoku,Kansas City Chiefs,Kerryon Johnson,127.27,99.8
Baker Mayfield,Saquon Barkley,Leonard Fournette,Jarvis Landry,Dante Pettis,Corey Davis,Hunter Henry,Philadelphia Eagles,Mark Ingram,127.27,95.8
Philip Rivers,Joe Mixon,Nick Chubb,Julio Jones,Mike Williams,Larry Fitzgerald,Hunter Henry,Seattle Seahawks,Kerryon Johnson,127.27,121.62
Patrick Mahomes,Christian McCaffrey,Le'Veon Bell,Adam Thielen,D.J. Chark,Chris Conley,Evan Engram,Los Angeles Chargers,Kerryon Johnson,127.26,203.82
Cam Newton,Christian McCaffrey,Le'Veon Bell,Tyler Lockett,Larry Fitzgerald,Curtis Samuel,Greg Olsen,Baltimore Ravens,Devonta Freeman,127.26,148.06
Kyler Murray,Saquon Barkley,Christian McCaffrey,Keenan Allen,Albert Wilson,Marquise Brown,Mark Andrews,Seattle Seahawks,Austin Ekeler,127.26,238.02
Cam Newton,Christian McCaffrey,Mark Ingram,Odell Beckham Jr,Marvin Jones,Rashard Higgins,Zach Ertz,Philadelphia Eagles,David Njoku,127.25,134.76
Kirk Cousins,Saquon Barkley,Dalvin Cook,Chris Godwin,Mike Williams,Devin Funchess,Travis Kelce,Los Angeles Chargers,Hunter Henry,127.24,113.42
Carson Wentz,Dalvin Cook,Kerryon Johnson,Julio Jones,Tyreek Hill,Dante Pettis,Zach Ertz,Carolina Panthers,Dallas Goedert,127.23,104.12
Cam Newton,Christian McCaffrey,Nick Chubb,Keenan Allen,Larry Fitzgerald,Marvin Jones,T.J. Hockenson,Carolina Panthers,Leonard Fournette,127.22,176.86
Nick Foles,Christian McCaffrey,Nick Chubb,Tyreek Hill,Tyler Boyd,Sammy Watkins,Hunter Henry,Carolina Panthers,Mark Ingram,127.21,172.3
Lamar Jackson,Christian McCaffrey,Le'Veon Bell,Mike Evans,Tyler Lockett,Jaron Brown,Tyler Eifert,Miami Dolphins,Kerryon Johnson,127.21,134.76
Josh Allen,Christian McCaffrey,Joe Mixon,Amari Cooper,Tyler Lockett,Sterling Shepard,Evan Engram,San Francisco 49ers,Hunter Henry,127.19,185.36
Jameis Winston,Christian McCaffrey,Leonard Fournette,Tyler Lockett,Alshon Jeffery,Michael Gallup,Zach Ertz,Cleveland Browns,Vernon Davis,127.19,153.96
Jared Goff,Leonard Fournette,Chris Carson,Tyreek Hill,Robert Woods,Kenny Golladay,Greg Olsen,New York Jets,Devonta Freeman,127.18,113.44
Sam Darnold,Saquon Barkley,Christian McCaffrey,Dede Westbrook,Jamison Crowder,Cole Beasley,OJ Howard,Dallas Cowboys,Dalvin Cook,127.18,168.5
